Time,R_IEV,R_FLX,L_IEV,L_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL,L_HEEL,L_EVR,L_DFX,L_INV,L_PFX
2020-09-29 21:50:08.748962+00:00,,,,,536.76,497.32,489.19,556.37,384.79,399.11,602.59,513.03,575.29,736.42
2020-09-29 21:50:08.756962+00:00,,,,,538.01,497.75,488.95,556.47,384.75,398.79,602.51,513.42,576.0,736.65
2020-09-29 21:50:08.764962+00:00,,,,,537.5,496.82,488.18,556.93,385.74,398.65,602.15,513.37,576.29,736.84
2020-09-29 21:50:08.772962+00:00,,,,,537.87,497.93,488.78,555.7,385.34,398.69,601.89,513.32,576.35,737.81
2020-09-29 21:50:08.780962+00:00,,,,,537.09,497.63,489.65,556.6,384.42,398.66,602.97,514.22,575.98,736.11
2020-09-29 21:50:08.788962+00:00,,,,,537.49,498.39,489.76,555.9,383.92,398.58,602.57,513.69,576.2,736.37
2020-09-29 21:50:08.796962+00:00,,,,,536.76,497.19,488.94,556.62,384.63,398.52,602.32,513.6,576.4,737.82
2020-09-29 21:50:08.804962+00:00,,,,,537.34,497.24,489.22,556.78,384.87,398.81,602.45,513.29,575.7,737.07
2020-09-29 21:50:08.812962+00:00,,,,,538.67,498.96,490.56,557.88,385.92,399.0,602.53,513.32,575.92,737.33
2020-09-29 21:50:08.820962+00:00,,,,,536.89,496.91,488.83,556.54,385.37,399.42,602.03,513.01,575.54,736.99
2020-09-29 21:50:08.828962+00:00,,,,,536.84,497.33,489.22,556.71,385.25,399.2,602.37,513.44,575.94,736.38
2020-09-29 21:50:08.836962+00:00,,,,,537.45,497.07,488.87,556.35,384.5,398.4,602.93,513.96,576.4,736.94
2020-09-29 21:50:08.844962+00:00,,,,,537.93,497.38,488.67,555.76,384.99,398.56,603.27,513.85,576.14,736.96
2020-09-29 21:50:08.852962+00:00,,,,,537.35,498.19,488.8,556.15,384.39,399.05,602.88,514.1,575.68,736.61
