Time,R_IEV,R_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL
2020-10-01 20:22:18.003147+00:00,,,525.1,515.2,493.4,552.4,366.8
2020-10-01 20:22:18.011147+00:00,,,525.1,515.4,493.7,552.0,367.2
2020-10-01 20:22:18.019147+00:00,,,525.6,515.5,493.2,551.8,366.9
2020-10-01 20:22:18.027147+00:00,,,525.58,515.0,493.11,552.02,367.0
2020-10-01 20:22:18.035147+00:00,,,525.1,515.42,493.4,552.4,366.8
2020-10-01 20:22:18.043147+00:00,,,525.41,515.6,493.3,552.19,366.8
2020-10-01 20:22:18.051147+00:00,,,525.5,515.5,493.5,552.22,366.71
2020-10-01 20:22:18.059147+00:00,,,525.29,515.39,493.42,552.7,367.1
2020-10-01 20:22:18.067147+00:00,,,524.99,515.41,494.1,552.28,366.7
2020-10-01 20:22:18.075147+00:00,,,524.7,515.8,493.48,552.32,367.01
2020-10-01 20:22:18.083147+00:00,,,524.68,515.15,493.5,552.8,366.99
2020-10-01 20:22:18.091147+00:00,,,524.54,514.76,493.4,552.15,366.56
2020-10-01 20:22:18.099147+00:00,,,526.02,516.93,493.71,551.1,365.8
2020-10-01 20:22:18.107147+00:00,,,525.25,515.63,493.81,552.26,366.51
2020-10-01 20:22:18.115147+00:00,,,525.17,515.35,493.75,552.42,366.52
2020-10-01 20:22:18.123147+00:00,,,526.99,516.69,492.31,550.1,367.2
2020-10-01 20:22:18.131147+00:00,,,524.95,515.16,494.05,552.48,366.79
2020-10-01 20:22:18.139147+00:00,,,525.1,515.42,493.88,552.68,367.11
2020-10-01 20:22:18.147147+00:00,,,524.59,515.4,493.7,552.39,367.11
2020-10-01 20:22:18.155147+00:00,,,525.03,515.29,493.6,551.99,367.18
2020-10-01 20:22:18.163147+00:00,,,525.07,515.0,493.83,552.25,366.49
2020-10-01 20:22:18.171147+00:00,,,524.21,515.21,494.39,553.51,366.92
2020-10-01 20:22:18.179147+00:00,,,525.21,515.51,493.69,552.67,367.1
2020-10-01 20:22:18.187147+00:00,,,524.59,515.49,493.89,552.59,367.0
2020-10-01 20:22:18.195147+00:00,,,524.91,515.19,493.29,552.31,367.12
2020-10-01 20:22:18.203147+00:00,,,524.78,515.0,493.39,552.79,367.25
2020-10-01 20:22:18.211147+00:00,,,524.52,515.46,493.59,552.44,366.25
2020-10-01 20:22:18.219147+00:00,,,525.51,516.91,496.19,554.1,368.5
2020-10-01 20:22:18.227147+00:00,,,524.87,515.75,493.64,552.56,366.34
2020-10-01 20:22:18.235147+00:00,,,524.71,515.41,494.22,552.82,366.83
2020-10-01 20:22:18.243147+00:00,,,525.23,515.91,493.79,552.99,366.77
2020-10-01 20:22:18.251147+00:00,,,525.23,515.47,493.89,552.69,366.64
2020-10-01 20:22:18.259147+00:00,,,523.31,514.91,493.19,552.59,367.88
2020-10-01 20:22:18.267147+00:00,,,525.14,515.63,493.73,552.09,366.16
2020-10-01 20:22:18.275147+00:00,,,524.69,515.68,493.99,552.32,366.42
2020-10-01 20:22:18.283147+00:00,,,525.31,515.19,493.5,552.8,366.82
2020-10-01 20:22:18.291147+00:00,,,525.11,515.44,493.8,552.17,367.2
2020-10-01 20:22:18.299147+00:00,,,525.59,516.3,493.49,551.91,366.79
2020-10-01 20:22:18.307147+00:00,,,524.9,515.58,493.6,552.42,366.69
2020-10-01 20:22:18.315147+00:00,,,525.29,515.6,493.72,552.6,366.42
2020-10-01 20:22:18.323147+00:00,3.7378608089746916,-14.91607464120018,524.47,515.61,494.2,552.51,367.1
2020-10-01 20:22:18.331147+00:00,3.3715655243230125,-13.71275136737981,524.4,515.9,493.69,552.8,366.6
2020-10-01 20:22:18.339147+00:00,3.459809580006544,-13.647814648650527,524.4,515.37,493.69,552.6,367.11
2020-10-01 20:22:18.347147+00:00,3.4343012134635784,-14.238595752507564,524.72,515.34,493.41,552.68,366.89
2020-10-01 20:22:18.355147+00:00,3.1030587482559304,-13.871184976578817,525.31,516.4,493.91,551.88,367.01
2020-10-01 20:22:18.363147+00:00,3.349129044888672,-14.162573706932445,525.09,515.59,493.7,552.01,366.88
2020-10-01 20:22:18.371147+00:00,3.4935081497507423,-14.28431994288923,525.11,516.01,493.9,552.1,366.5
2020-10-01 20:22:18.379147+00:00,3.1749545316470957,-14.201974995472208,525.3,515.81,493.91,552.11,366.81
2020-10-01 20:22:18.387147+00:00,3.2901299122127354,-14.051587477093209,524.87,516.08,494.08,552.41,366.92
2020-10-01 20:22:18.395147+00:00,3.481616217481062,-13.77415936289287,524.63,514.97,493.08,552.49,367.4
2020-10-01 20:22:18.403147+00:00,3.294485680454893,-14.292179623465852,525.72,515.22,493.53,552.3,366.88
2020-10-01 20:22:18.411147+00:00,2.428920294916346,-14.317315478916328,525.48,515.5,493.98,552.39,366.69
2020-10-01 20:22:18.419147+00:00,1.8792227427364656,-13.863170616936376,525.37,515.4,493.51,552.33,366.62
2020-10-01 20:22:18.427147+00:00,2.5650033571794983,-13.71272896084758,524.76,515.64,494.01,552.8,367.02
2020-10-01 20:22:18.435147+00:00,2.97509570194604,-14.594427738034424,524.72,515.97,493.68,552.38,367.0
