Time,R_IEV,R_FLX,L_IEV,L_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL,L_HEEL,L_EVR,L_DFX,L_INV,L_PFX
2020-09-22 21:00:57.302511+00:00,,,,,,,,,,,,,,
2020-09-22 21:00:57.310511+00:00,,,,,,,,,,,,,,
2020-09-22 21:00:57.318511+00:00,,,,,,,,,,,,,,
2020-09-22 21:00:57.326511+00:00,,,,,,,,,,,,,,
2020-09-22 21:00:57.334511+00:00,,,,,610.7,527.1,553.6,632.7,388.0,406.45,631.91,536.51,647.38,740.73
2020-09-22 21:00:57.342511+00:00,,,,,611.5,526.9,552.7,632.0,388.5,405.54,632.49,537.69,647.77,739.75
2020-09-22 21:00:57.350511+00:00,,,,,610.7,526.6,552.6,631.7,389.2,405.6,632.5,538.29,648.06,738.74
2020-09-22 21:00:57.358511+00:00,,,,,611.3,526.8,552.9,632.3,388.6,404.93,632.18,537.79,648.32,739.8
2020-09-22 21:00:57.366511+00:00,,,,,611.6,527.2,552.8,631.6,387.9,404.72,631.82,538.36,648.51,740.12
2020-09-22 21:00:57.374511+00:00,,,,,611.6,526.7,552.6,631.6,388.2,405.48,631.45,537.6,648.26,740.48
2020-09-22 21:00:57.382511+00:00,,,,,611.2,526.5,552.4,632.1,388.2,405.08,632.2,537.85,647.5,740.35
2020-09-22 21:00:57.390511+00:00,,,,,611.1,526.8,553.2,631.8,388.0,406.75,633.07,538.39,646.96,738.63
2020-09-22 21:00:57.398511+00:00,,,,,612.1,527.2,552.4,630.3,386.8,406.34,632.73,538.41,646.95,738.97
2020-09-22 21:00:57.406511+00:00,,,,,612.0,527.3,552.2,631.7,388.4,405.34,632.47,538.38,647.93,739.16
2020-09-22 21:00:57.414511+00:00,,,,,610.8,527.4,553.1,632.4,388.9,405.25,631.93,538.48,648.58,739.97
2020-09-22 21:00:57.422511+00:00,,,,,611.6,527.0,552.4,630.9,387.3,404.93,631.72,537.81,648.5,740.19
2020-09-22 21:00:57.430511+00:00,,,,,612.0,527.6,552.9,631.9,387.5,405.22,631.54,537.92,647.94,740.07
2020-09-22 21:00:57.438511+00:00,,,,,611.8,527.1,552.3,631.4,387.2,405.87,632.27,537.22,646.95,740.07
2020-09-22 21:00:57.446511+00:00,,,,,610.4,524.8,549.2,627.5,385.0,406.15,632.76,537.68,646.91,739.0
2020-09-22 21:00:57.454511+00:00,,,,,611.7,527.0,552.1,631.6,388.4,405.66,632.9,538.0,647.18,738.85
2020-09-22 21:00:57.462511+00:00,,,,,611.5,526.8,552.8,632.0,388.3,405.32,632.13,538.79,647.89,738.19
2020-09-22 21:00:57.470511+00:00,,,,,611.7,527.0,553.1,631.9,387.9,405.83,632.27,537.7,647.83,739.96
2020-09-22 21:00:57.478511+00:00,,,,,611.4,526.6,552.9,632.1,388.6,404.99,631.74,537.77,648.15,739.36
2020-09-22 21:00:57.486511+00:00,,,,,610.8,526.0,553.1,632.8,388.6,405.27,631.95,538.01,647.68,739.27
2020-09-22 21:00:57.494511+00:00,,,,,610.9,526.9,553.1,633.4,390.0,406.18,632.2,537.12,646.94,738.94
2020-09-22 21:00:57.502511+00:00,,,,,611.3,526.1,552.3,632.2,389.0,405.18,632.95,538.66,648.32,738.36
2020-09-22 21:00:57.510511+00:00,,,,,612.6,527.3,552.7,631.5,387.4,405.36,632.22,539.22,647.71,738.17
2020-09-22 21:00:57.518511+00:00,,,,,612.2,527.3,552.7,632.1,387.7,404.29,632.22,539.44,648.53,738.45
2020-09-22 21:00:57.526511+00:00,,,,,611.6,526.8,552.9,632.7,388.2,407.51,631.87,537.23,646.34,737.76
2020-09-22 21:00:57.534511+00:00,,,,,612.0,527.1,553.0,633.0,388.3,406.25,631.69,537.62,646.71,738.47
2020-09-22 21:00:57.542511+00:00,,,,,612.0,527.1,551.8,632.0,388.0,405.7,632.2,538.65,647.4,738.42
2020-09-22 21:00:57.550511+00:00,,,,,611.9,526.4,552.3,632.2,388.0,405.96,632.43,538.91,647.36,737.97
2020-09-22 21:00:57.558511+00:00,,,,,612.1,526.3,552.1,632.4,388.3,405.39,632.62,538.9,647.78,738.55
2020-09-22 21:00:57.566511+00:00,,,,,612.5,527.0,551.8,631.7,388.0,404.94,631.16,537.34,646.6,736.77
2020-09-22 21:00:57.574511+00:00,,,,,612.0,526.8,552.7,632.3,388.0,408.19,638.25,544.42,655.05,746.93
2020-09-22 21:00:57.582511+00:00,,,,,608.2,524.2,549.2,626.9,386.5,406.45,634.19,539.97,650.03,741.33
2020-09-22 21:00:57.590511+00:00,,,,,611.1,526.3,552.5,632.9,388.6,405.44,631.61,537.31,646.61,738.07
2020-09-22 21:00:57.598511+00:00,,,,,611.9,525.9,551.6,632.6,389.0,405.95,632.35,538.05,647.25,738.12
