Time,R_IEV,R_FLX,L_IEV,L_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL,L_HEEL,L_EVR,L_DFX,L_INV,L_PFX
2020-10-22 19:33:30.342624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.350624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.358624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.366624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.374624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.382624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.390624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.398624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.406624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.414624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.422624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.430624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.438624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.446624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.454624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.462624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.470624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.478624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.486624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.494624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.502624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.510624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.518624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.526624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.534624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.542624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.550624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.558624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.566624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.574624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.582624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.590624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.598624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.606624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.614624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.622624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.630624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.638624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.646624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.654624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.662624+00:00,,,,,,,,,,,,,,
2020-10-22 19:33:30.670624+00:00,,,,,,,,,,,,,,
