Time,R_IEV,R_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL
2020-09-24 19:55:42.873370+00:00,,,,,,,
2020-09-24 19:55:42.881370+00:00,,,,,,,
2020-09-24 19:55:42.889370+00:00,,,,,,,
2020-09-24 19:55:42.897370+00:00,,,,,,,
2020-09-24 19:55:42.905370+00:00,,,,,,,
2020-09-24 19:55:42.913370+00:00,,,,,,,
2020-09-24 19:55:42.921370+00:00,,,,,,,
2020-09-24 19:55:42.929370+00:00,,,,,,,
2020-09-24 19:55:42.937370+00:00,,,,,,,
2020-09-24 19:55:42.945370+00:00,,,,,,,
2020-09-24 19:55:42.953370+00:00,,,,,,,
2020-09-24 19:55:42.961370+00:00,,,,,,,
2020-09-24 19:55:42.969370+00:00,,,,,,,
2020-09-24 19:55:42.977370+00:00,,,,,,,
2020-09-24 19:55:42.985370+00:00,,,,,,,
2020-09-24 19:55:42.993370+00:00,,,,,,,
2020-09-24 19:55:43.001370+00:00,,,,,,,
2020-09-24 19:55:43.009370+00:00,,,,,,,
2020-09-24 19:55:43.017370+00:00,,,,,,,
2020-09-24 19:55:43.025370+00:00,,,,,,,
2020-09-24 19:55:43.033370+00:00,,,,,,,
2020-09-24 19:55:43.041370+00:00,,,,,,,
2020-09-24 19:55:43.049370+00:00,,,,,,,
2020-09-24 19:55:43.057370+00:00,,,,,,,
2020-09-24 19:55:43.065370+00:00,,,,,,,
2020-09-24 19:55:43.073370+00:00,,,,,,,
2020-09-24 19:55:43.081370+00:00,,,,,,,
2020-09-24 19:55:43.089370+00:00,,,,,,,
2020-09-24 19:55:43.097370+00:00,,,,,,,
2020-09-24 19:55:43.105370+00:00,,,,,,,
2020-09-24 19:55:43.113370+00:00,,,,,,,
2020-09-24 19:55:43.121370+00:00,,,,,,,
2020-09-24 19:55:43.129370+00:00,,,,,,,
2020-09-24 19:55:43.137370+00:00,,,,,,,
2020-09-24 19:55:43.145370+00:00,,,,,,,
2020-09-24 19:55:43.153370+00:00,,,,,,,
2020-09-24 19:55:43.161370+00:00,,,,,,,
2020-09-24 19:55:43.169370+00:00,,,,,,,
2020-09-24 19:55:43.177370+00:00,,,,,,,
2020-09-24 19:55:43.185370+00:00,,,,,,,
