Time,R_IEV,R_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL
2020-10-22 19:24:11.086492+00:00,,,,,,,
2020-10-22 19:24:11.094492+00:00,,,,,,,
2020-10-22 19:24:11.102492+00:00,,,,,,,
2020-10-22 19:24:11.110492+00:00,,,,,,,
2020-10-22 19:24:11.118492+00:00,,,,,,,
2020-10-22 19:24:11.126492+00:00,,,,,,,
2020-10-22 19:24:11.134492+00:00,,,,,,,
2020-10-22 19:24:11.142492+00:00,,,,,,,
2020-10-22 19:24:11.150492+00:00,,,,,,,
2020-10-22 19:24:11.158492+00:00,,,,,,,
2020-10-22 19:24:11.166492+00:00,,,,,,,
2020-10-22 19:24:11.174492+00:00,,,,,,,
2020-10-22 19:24:11.182492+00:00,,,,,,,
2020-10-22 19:24:11.190492+00:00,,,,,,,
2020-10-22 19:24:11.198492+00:00,,,,,,,
2020-10-22 19:24:11.206492+00:00,,,,,,,
2020-10-22 19:24:11.214492+00:00,,,,,,,
2020-10-22 19:24:11.222492+00:00,,,,,,,
2020-10-22 19:24:11.230492+00:00,,,,,,,
2020-10-22 19:24:11.238492+00:00,,,,,,,
2020-10-22 19:24:11.246492+00:00,,,,,,,
2020-10-22 19:24:11.254492+00:00,,,,,,,
2020-10-22 19:24:11.262492+00:00,,,,,,,
2020-10-22 19:24:11.270492+00:00,,,,,,,
2020-10-22 19:24:11.278492+00:00,,,,,,,
2020-10-22 19:24:11.286492+00:00,,,,,,,
2020-10-22 19:24:11.294492+00:00,,,,,,,
2020-10-22 19:24:11.302492+00:00,,,,,,,
2020-10-22 19:24:11.310492+00:00,,,,,,,
2020-10-22 19:24:11.318492+00:00,,,,,,,
2020-10-22 19:24:11.326492+00:00,,,,,,,
2020-10-22 19:24:11.334492+00:00,,,,,,,
2020-10-22 19:24:11.342492+00:00,,,,,,,
2020-10-22 19:24:11.350492+00:00,,,,,,,
2020-10-22 19:24:11.358492+00:00,,,,,,,
2020-10-22 19:24:11.366492+00:00,,,,,,,
2020-10-22 19:24:11.374492+00:00,,,,,,,
2020-10-22 19:24:11.382492+00:00,,,,,,,
2020-10-22 19:24:11.390492+00:00,,,,,,,
2020-10-22 19:24:11.398492+00:00,,,,,,,
2020-10-22 19:24:11.406492+00:00,,,,,,,
2020-10-22 19:24:11.414492+00:00,,,,,,,
2020-10-22 19:24:11.422492+00:00,,,,,,,
2020-10-22 19:24:11.430492+00:00,,,,,,,
2020-10-22 19:24:11.438492+00:00,,,,,,,
2020-10-22 19:24:11.446492+00:00,,,,,,,
2020-10-22 19:24:11.454492+00:00,,,,,,,
2020-10-22 19:24:11.462492+00:00,,,,,,,
2020-10-22 19:24:11.470492+00:00,,,,,,,
2020-10-22 19:24:11.478492+00:00,,,,,,,
2020-10-22 19:24:11.486492+00:00,,,,,,,
2020-10-22 19:24:11.494492+00:00,,,,,,,
2020-10-22 19:24:11.502492+00:00,,,,,,,
2020-10-22 19:24:11.510492+00:00,,,,,,,
2020-10-22 19:24:11.518492+00:00,,,,,,,
2020-10-22 19:24:11.526492+00:00,,,,,,,
