Time,R_IEV,R_FLX,L_IEV,L_FLX,R_INV,R_EVR,R_DFX,R_PFX,R_HEEL,L_HEEL,L_EVR,L_DFX,L_INV,L_PFX
2020-10-20 21:42:44.112783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.120783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.128783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.136783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.144783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.152783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.160783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.168783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.176783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.184783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.192783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.200783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.208783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.216783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.224783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.232783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.240783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.248783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.256783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.264783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.272783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.280783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.288783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.296783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.304783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.312783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.320783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.328783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.336783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.344783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.352783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.360783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.368783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.376783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.384783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.392783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.400783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.408783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.416783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.424783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.432783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.440783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.448783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.456783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.464783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.472783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.480783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.488783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.496783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.504783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.512783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.520783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.528783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.536783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.544783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.552783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.560783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.568783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.576783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.584783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.592783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.600783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.608783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.616783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.624783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.632783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.640783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.648783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.656783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.664783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.672783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.680783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.688783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.696783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.704783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.712783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.720783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.728783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.736783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.744783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.752783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.760783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.768783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.776783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.784783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.792783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.800783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.808783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.816783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.824783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.832783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.840783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.848783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.856783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.864783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.872783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.880783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.888783+00:00,,,,,,,,,,,,,,
2020-10-20 21:42:44.896783+00:00,,,,,,,,,,385.2,583.0,550.0,595.2,682.3
2020-10-20 21:42:44.904783+00:00,,,,,,,,,,383.9,582.0,549.5,595.4,683.8
2020-10-20 21:42:44.912783+00:00,,,,,,,,,,385.1,583.0,550.2,594.5,682.0
2020-10-20 21:42:44.920783+00:00,,,,,,,,,,385.3,583.2,549.5,593.9,682.5
2020-10-20 21:42:44.928783+00:00,,,,,,,,,,385.5,583.2,549.9,594.2,682.6
2020-10-20 21:42:44.936783+00:00,,,,,,,,,,385.4,583.0,549.9,594.1,682.3
2020-10-20 21:42:44.944783+00:00,,,,,,,,,,385.0,583.6,550.0,593.9,682.4
2020-10-20 21:42:44.952783+00:00,,,,,,,,,,384.2,580.0,547.5,595.3,685.5
2020-10-20 21:42:44.960783+00:00,,,,,,,,,,384.7,583.6,550.6,594.3,681.8
2020-10-20 21:42:44.968783+00:00,,,,,,,,,,385.6,583.5,550.3,594.2,682.1
2020-10-20 21:42:44.976783+00:00,,,,,,,,,,384.9,583.0,550.1,593.7,681.7
2020-10-20 21:42:44.984783+00:00,,,,,,,,,,385.4,583.7,550.4,593.7,681.9
2020-10-20 21:42:44.992783+00:00,,,,,,,,,,385.4,582.9,550.6,594.6,681.7
2020-10-20 21:42:45.000783+00:00,,,,,,,,,,385.0,582.3,550.2,594.1,682.5
2020-10-20 21:42:45.008783+00:00,,,,,,,,,,384.8,583.4,550.5,593.8,682.4
2020-10-20 21:42:45.016783+00:00,,,,,,,,,,385.7,583.5,550.7,593.6,681.7
2020-10-20 21:42:45.024783+00:00,,,,,,,,,,385.3,583.8,550.2,593.7,681.7
2020-10-20 21:42:45.032783+00:00,,,,,,,,,,385.0,583.8,550.8,593.7,681.2
2020-10-20 21:42:45.040783+00:00,,,,,,,,,,385.3,584.2,551.1,593.7,680.8
2020-10-20 21:42:45.048783+00:00,,,,,,,,,,385.4,583.7,550.2,593.9,681.6
2020-10-20 21:42:45.056783+00:00,,,,,,,,,,385.2,583.4,550.8,593.6,681.3
2020-10-20 21:42:45.064783+00:00,,,,,,,,,,385.4,583.4,551.0,593.3,681.5
2020-10-20 21:42:45.072783+00:00,,,,,,,,,,385.5,583.4,550.5,593.3,681.3
2020-10-20 21:42:45.080783+00:00,,,,,517.81,508.13,586.43,636.81,372.41,385.1,583.9,550.7,593.3,681.4
2020-10-20 21:42:45.088783+00:00,,,,,520.44,510.9,589.82,638.3,372.5,384.5,582.9,550.9,595.5,684.5
2020-10-20 21:42:45.096783+00:00,,,,,519.29,509.66,587.97,637.91,372.61,385.1,583.8,551.0,593.2,681.3
2020-10-20 21:42:45.104783+00:00,,,,,518.37,508.51,587.23,636.93,372.41,384.9,583.9,550.6,593.4,680.7
2020-10-20 21:42:45.112783+00:00,,,,,519.11,508.07,586.66,637.22,373.18,385.3,583.5,550.6,593.2,682.0
2020-10-20 21:42:45.120783+00:00,,,,,519.02,509.17,587.55,637.08,372.02,385.6,583.9,550.6,593.0,680.8
2020-10-20 21:42:45.128783+00:00,,,,,518.77,509.09,587.86,637.24,371.81,386.2,584.5,549.9,592.5,680.3
2020-10-20 21:42:45.136783+00:00,,,,,518.36,508.63,587.28,637.61,371.91,387.2,584.3,549.4,591.4,680.3
2020-10-20 21:42:45.144783+00:00,,,,,517.97,508.33,586.98,637.43,372.38,385.1,584.1,551.0,593.0,680.8
2020-10-20 21:42:45.152783+00:00,,,,,518.41,508.59,586.83,637.52,372.76,385.0,584.1,550.9,593.5,681.0
2020-10-20 21:42:45.160783+00:00,,,,,518.83,508.04,586.67,636.93,372.94,385.4,584.3,550.9,593.1,680.8
2020-10-20 21:42:45.168783+00:00,,,,,519.03,508.44,586.71,635.84,372.1,385.4,583.7,550.9,593.3,680.6
2020-10-20 21:42:45.176783+00:00,,,,,518.12,509.33,588.72,639.75,374.4,385.8,583.9,551.2,592.8,679.9
2020-10-20 21:42:45.184783+00:00,,,,,518.73,509.21,587.79,637.88,372.94,385.6,583.9,551.3,593.4,680.6
2020-10-20 21:42:45.192783+00:00,,,,,518.75,508.45,587.06,636.77,372.17,385.5,583.9,551.3,593.3,680.3
2020-10-20 21:42:45.200783+00:00,,,,,518.77,508.89,587.21,637.27,372.04,385.4,584.4,551.3,593.2,680.5
2020-10-20 21:42:45.208783+00:00,,,,,518.41,508.62,587.42,637.45,372.24,385.1,584.0,552.0,593.5,680.1
2020-10-20 21:42:45.216783+00:00,,,,,519.32,509.41,587.86,636.94,371.57,385.1,584.2,551.9,592.6,679.5
2020-10-20 21:42:45.224783+00:00,,,,,520.25,508.81,586.11,635.06,370.48,386.0,580.8,548.0,592.4,682.6
2020-10-20 21:42:45.232783+00:00,,,,,518.67,508.23,586.82,637.12,372.3,385.1,584.2,551.8,592.6,679.6
2020-10-20 21:42:45.240783+00:00,,,,,519.26,508.99,587.22,637.38,372.0,385.2,584.6,552.1,592.8,679.7
2020-10-20 21:42:45.248783+00:00,,,,,519.16,509.42,587.51,637.72,372.31,385.4,584.3,552.0,592.8,679.6
2020-10-20 21:42:45.256783+00:00,,,,,519.04,509.2,588.23,638.26,372.84,385.0,584.0,551.6,592.5,680.1
2020-10-20 21:42:45.264783+00:00,,,,,519.27,508.9,587.68,637.6,371.85,385.4,583.9,550.9,592.9,680.7
2020-10-20 21:42:45.272783+00:00,,,,,518.92,508.53,587.5,637.71,372.64,385.7,584.8,551.1,591.9,679.8
2020-10-20 21:42:45.280783+00:00,,,,,518.67,508.69,587.19,637.63,372.47,385.3,585.09,552.21,591.72,679.41
2020-10-20 21:42:45.288783+00:00,,,,,519.01,508.42,587.29,637.4,372.21,385.6,584.81,551.79,592.1,679.81
2020-10-20 21:42:45.296783+00:00,,,,,519.33,509.17,587.23,637.74,372.66,384.97,585.31,552.01,591.7,679.69
2020-10-20 21:42:45.304783+00:00,,,,,517.66,507.23,586.17,636.41,370.97,385.63,585.65,551.64,591.44,679.7
2020-10-20 21:42:45.312783+00:00,,,,,526.04,515.79,595.63,646.53,377.84,388.98,587.1,550.32,589.8,679.47
2020-10-20 21:42:45.320783+00:00,,,,,521.44,511.63,590.24,640.89,374.57,385.4,585.77,552.26,591.12,678.68
2020-10-20 21:42:45.328783+00:00,,,,,518.18,507.35,586.2,636.53,371.81,385.62,586.23,552.49,590.17,678.6
2020-10-20 21:42:45.336783+00:00,,,,,518.64,508.69,587.24,637.69,372.53,385.29,586.82,552.61,590.19,678.48
2020-10-20 21:42:45.344783+00:00,,,,,518.45,507.98,586.7,637.58,372.0,385.5,586.97,552.9,589.8,678.21
2020-10-20 21:42:45.352783+00:00,,,,,519.12,507.97,586.23,637.78,372.79,385.3,586.09,552.59,590.1,678.8
2020-10-20 21:42:45.360783+00:00,,,,,519.23,508.22,586.08,637.29,372.82,385.62,586.5,552.6,589.7,678.29
2020-10-20 21:42:45.368783+00:00,,,,,519.09,508.71,586.7,636.86,372.17,385.89,586.21,552.6,590.0,678.19
2020-10-20 21:42:45.376783+00:00,,,,,518.74,508.51,587.16,637.37,372.23,385.4,586.91,552.72,589.6,677.58
2020-10-20 21:42:45.384783+00:00,,,,,518.87,507.99,587.23,637.98,372.31,385.81,586.69,553.2,589.91,677.72
2020-10-20 21:42:45.392783+00:00,,,,,518.78,508.3,586.98,638.19,372.27,385.79,587.05,552.9,589.47,678.08
2020-10-20 21:42:45.400783+00:00,,,,,519.78,508.33,586.23,637.04,371.33,385.38,588.42,553.87,589.24,676.86
2020-10-20 21:42:45.408783+00:00,,,,,519.59,508.47,586.27,637.16,371.82,385.13,587.98,555.07,590.37,676.82
2020-10-20 21:42:45.416783+00:00,,,,,519.57,508.86,586.58,636.92,372.05,385.99,587.57,553.17,588.69,677.21
2020-10-20 21:42:45.424783+00:00,,,,,519.04,508.78,587.14,637.29,371.77,384.99,586.79,554.03,590.13,677.21
2020-10-20 21:42:45.432783+00:00,,,,,518.7,508.56,586.9,638.03,372.5,385.73,587.22,553.77,589.47,677.51
2020-10-20 21:42:45.440783+00:00,,,,,518.5,508.25,587.42,638.12,372.11,385.57,587.27,553.08,589.4,677.6
2020-10-20 21:42:45.448783+00:00,,,,,518.39,507.2,585.71,638.0,372.03,385.01,586.5,553.01,589.4,677.48
2020-10-20 21:42:45.456783+00:00,,,,,519.04,507.8,586.18,637.42,372.45,385.73,587.24,553.41,589.39,676.88
2020-10-20 21:42:45.464783+00:00,,,,,519.93,508.45,586.1,636.69,372.5,386.01,587.8,553.18,588.88,676.94
2020-10-20 21:42:45.472783+00:00,,,,,518.99,509.29,586.81,637.38,371.94,386.31,587.5,552.7,588.58,678.01
2020-10-20 21:42:45.480783+00:00,,,,,518.58,508.24,587.09,637.76,372.41,386.29,587.81,553.01,588.42,677.37
2020-10-20 21:42:45.488783+00:00,,,,,518.42,507.84,586.99,638.15,372.74,385.78,587.7,553.33,589.08,676.76
2020-10-20 21:42:45.496783+00:00,,,,,518.73,507.83,586.89,637.88,373.14,385.6,587.69,554.08,587.99,676.03
2020-10-20 21:42:45.504783+00:00,,,,,519.22,508.43,587.07,637.92,372.38,385.81,587.52,552.99,588.62,677.85
2020-10-20 21:42:45.512783+00:00,,,,,518.92,507.42,586.34,637.33,373.03,386.1,588.09,553.6,588.49,677.9
2020-10-20 21:42:45.520783+00:00,,,,,519.81,508.32,587.21,636.93,372.05,386.21,587.51,552.99,588.38,678.22
2020-10-20 21:42:45.528783+00:00,,,,,518.43,507.55,587.41,638.07,372.7,386.6,588.65,553.41,587.79,678.06
2020-10-20 21:42:45.536783+00:00,,,,,519.37,508.61,587.34,638.24,374.6,386.62,589.08,553.19,588.01,677.0
2020-10-20 21:42:45.544783+00:00,,,,,519.01,508.04,587.39,638.5,373.23,387.08,588.07,552.99,588.21,677.94
2020-10-20 21:42:45.552783+00:00,,,,,518.86,507.91,586.9,638.5,372.8,385.88,588.11,552.9,588.5,678.09
2020-10-20 21:42:45.560783+00:00,,,,,519.68,508.16,586.84,638.17,372.66,386.32,588.2,553.0,588.29,677.81
2020-10-20 21:42:45.568783+00:00,,,,,519.84,508.12,587.1,637.97,372.21,386.6,588.11,552.8,588.21,677.76
2020-10-20 21:42:45.576783+00:00,,,,,519.46,508.86,587.39,638.24,372.42,386.59,587.96,552.66,588.63,676.74
2020-10-20 21:42:45.584783+00:00,,,,,517.6,505.71,585.97,637.56,372.58,386.29,586.81,551.72,588.98,678.15
2020-10-20 21:42:45.592783+00:00,,,,,518.48,506.87,586.86,637.69,372.78,386.19,588.22,553.33,588.31,674.28
2020-10-20 21:42:45.600783+00:00,,,,,519.22,507.92,587.64,638.26,373.2,386.01,587.36,552.88,589.11,673.59
2020-10-20 21:42:45.608783+00:00,,,,,520.57,508.41,587.42,637.48,372.23,386.3,587.21,553.13,588.8,672.44
2020-10-20 21:42:45.616783+00:00,,,,,519.57,507.29,586.22,636.83,372.77,386.23,587.61,553.26,588.76,671.18
2020-10-20 21:42:45.624783+00:00,,,,,519.38,507.46,586.99,637.48,372.88,386.99,587.49,552.09,587.38,670.98
2020-10-20 21:42:45.632783+00:00,,,,,519.83,508.4,587.84,637.35,372.91,385.88,587.5,553.15,587.82,669.86
2020-10-20 21:42:45.640783+00:00,,,,,519.6,507.93,586.74,637.0,372.49,386.53,587.49,553.8,587.88,669.17
2020-10-20 21:42:45.648783+00:00,-3.6085001886851606,-20.602271640031585,0.9373551481759702,-18.416320554968372,519.36,507.96,586.55,637.13,372.66,386.79,587.19,553.61,587.5,668.17
2020-10-20 21:42:45.656783+00:00,-3.2412664866860545,-20.499120656884593,0.13314361885515813,-17.700837587958826,520.29,508.25,586.12,637.01,372.77,386.18,586.88,554.22,588.03,668.23
2020-10-20 21:42:45.664783+00:00,-3.033951562264484,-20.974706016908897,0.18550968355783695,-17.60679780139774,519.93,508.06,585.13,634.91,371.63,386.41,587.02,554.29,587.74,667.63
2020-10-20 21:42:45.672783+00:00,-3.6760366644635205,-20.533223961732272,0.07659857776883655,-17.47871699518004,526.38,514.8,592.6,642.87,375.19,387.79,588.59,554.44,585.71,664.11
2020-10-20 21:42:45.680783+00:00,-3.548328220179504,-20.509815935058434,-0.308620109594862,-17.12742432001881,522.12,510.5,588.37,638.72,373.21,386.43,587.02,555.02,587.46,667.14
2020-10-20 21:42:45.688783+00:00,-3.642608421621093,-20.27006648037165,-0.12397208732494897,-16.692459703014073,519.47,507.98,585.16,636.02,371.83,386.28,587.22,555.01,587.0,666.41
2020-10-20 21:42:45.696783+00:00,-2.6459364850330815,-20.347298091060896,-0.8027824773461131,-16.03982158962388,520.19,508.38,585.02,636.45,372.56,385.8,587.09,555.43,587.73,665.97
2020-10-20 21:42:45.704783+00:00,-2.6943552418811363,-19.85664978566014,-0.40666433866997453,-16.288459437948667,520.04,507.45,584.6,636.37,373.17,386.32,587.08,555.6,587.34,665.36
2020-10-20 21:42:45.712783+00:00,-3.085793958076557,-20.181640673990067,-0.16319073561142433,-17.902733785546694,521.11,508.39,583.79,635.35,372.65,386.31,586.8,555.5,586.65,665.2
2020-10-20 21:42:45.720783+00:00,-3.467745177606483,-19.79662776406123,2.075654309312529,-16.554328154752348,521.0,507.66,583.59,634.64,371.95,386.61,587.26,555.86,586.05,665.06
2020-10-20 21:42:45.728783+00:00,-0.9563079248552744,-19.54010981586589,2.709831576784784,-15.515508902695053,520.54,508.44,583.34,635.05,371.88,386.5,587.81,556.62,585.83,664.36
2020-10-20 21:42:45.736783+00:00,-2.0691969012859053,-19.44928187299417,1.375989074484636,-16.53246477698987,520.45,508.84,583.54,634.85,371.33,386.48,587.6,556.76,586.53,664.19
2020-10-20 21:42:45.744783+00:00,-3.2419852826169104,-19.539751448066685,0.5375961594527776,-15.935407347741744,520.86,508.4,583.26,635.09,371.94,386.19,587.81,557.6,586.25,663.99
2020-10-20 21:42:45.752783+00:00,-2.846113742905849,-19.513603047175906,0.3685210085526007,-16.005493669032745,521.24,508.06,582.2,635.13,372.38,386.44,587.68,556.85,585.66,664.02
2020-10-20 21:42:45.760783+00:00,-1.7840771144621794,-20.292018397189356,1.3611062066843254,-16.792842739683465,521.45,508.56,582.43,634.51,371.38,386.69,587.5,556.93,585.38,663.82
2020-10-20 21:42:45.768783+00:00,-1.5570976488909798,-20.453783817239277,-0.7200432456415853,-13.186231396184331,521.65,508.1,581.37,634.3,372.04,386.41,587.49,557.46,585.18,662.07
2020-10-20 21:42:45.776783+00:00,-1.1611774082908517,-19.406173485117037,3.767000241150239,-22.0196581917247,521.8,508.4,581.35,633.52,371.58,386.8,587.53,558.23,584.87,660.82
2020-10-20 21:42:45.784783+00:00,-1.4016803121083745,-20.154438074306995,-45.36499547102953,44.75858591955237,521.68,508.18,581.36,633.22,371.07,386.38,588.12,558.31,584.46,659.96
2020-10-20 21:42:45.792783+00:00,-1.2063327411232945,-20.21042461360305,-28.662130701130987,-10.370859304525096,521.37,508.38,580.69,634.18,371.26,386.4,588.1,559.0,584.23,659.43
2020-10-20 21:42:45.800783+00:00,-1.7188180324934743,-20.22428882509604,-2.733048303276775,-18.093367944273837,521.78,507.83,580.04,633.81,371.89,386.79,587.95,559.23,584.06,658.7
2020-10-20 21:42:45.808783+00:00,-1.370376733648098,-20.004906075536763,-0.6405794972306669,-15.11209619294378,521.32,508.11,580.12,633.44,370.68,387.4,587.56,557.58,582.37,658.7
2020-10-20 21:42:45.816783+00:00,-1.5479420227311582,-19.7509414166264,-1.9338259844436476,-15.675683359588506,522.09,508.48,578.88,632.97,371.33,385.6,588.83,561.79,584.51,656.59
2020-10-20 21:42:45.824783+00:00,0.32965362359986905,-19.937904461285694,-2.095993688557827,-14.97830483002181,522.01,508.64,578.06,632.52,370.7,387.18,588.41,559.85,582.36,655.9
2020-10-20 21:42:45.832783+00:00,-0.04161140772129568,-17.256618386428386,-2.292624808716605,-14.021159933113186,522.19,508.75,577.69,632.61,371.14,386.74,589.23,561.37,582.0,654.22
2020-10-20 21:42:45.840783+00:00,-0.43114560492861215,-19.52462611083344,-1.6802491060253535,-14.420127452152794,522.18,508.42,577.41,632.92,370.69,386.25,588.72,561.12,581.8,654.34
2020-10-20 21:42:45.848783+00:00,-0.09061891716263426,-20.1345438885965,-2.4195417118317177,-13.859769046222798,522.03,508.66,576.54,632.48,370.67,385.8,588.48,562.64,581.64,653.33
2020-10-20 21:42:45.856783+00:00,0.32538145208324964,-16.444748559313595,-10.432902725875557,-13.287027073515345,522.57,508.52,575.69,632.43,370.94,386.35,589.81,563.59,580.53,649.97
2020-10-20 21:42:45.864783+00:00,2.791798197078397,-16.035143378791265,-5.739529703464164,-12.803723887482061,522.9,508.75,575.41,631.96,370.62,386.7,588.48,562.99,580.2,651.88
2020-10-20 21:42:45.872783+00:00,6.29128849197487,-26.30935229383511,-4.885186789256258,-13.790612752057072,522.9,508.74,574.64,632.21,370.78,386.48,587.93,563.81,580.18,650.92
2020-10-20 21:42:45.880783+00:00,4.461229211997186,-27.326449900706603,-3.7743286220209535,-14.285354052514275,523.57,509.38,574.32,632.19,370.54,386.53,588.64,564.8,579.64,650.33
2020-10-20 21:42:45.888783+00:00,7.163634745729804,-28.152325198754014,-5.486548839082899,-13.313350315467117,522.64,509.02,573.5,631.82,370.48,387.02,589.06,565.04,579.23,649.25
2020-10-20 21:42:45.896783+00:00,5.945294779288616,-28.072534300281873,-6.157043891704613,-12.586126278417064,525.96,511.85,574.33,631.9,369.03,386.76,589.67,567.61,579.67,648.71
