Time,R_IEV,R_FLX,L_IEV,L_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL,L_HEEL,L_EVR,L_DFX,L_INV,L_PFX
2020-09-29 21:32:26.181276+00:00,,,,,526.63,494.98,497.49,555.63,393.22,402.11,650.61,531.2,559.42,723.19
2020-09-29 21:32:26.189276+00:00,,,,,526.64,495.36,497.49,555.74,393.42,401.99,650.78,530.89,559.81,722.66
2020-09-29 21:32:26.197276+00:00,,,,,526.76,495.96,496.99,555.17,393.53,402.0,649.89,531.02,559.68,721.35
2020-09-29 21:32:26.205276+00:00,,,,,526.45,496.62,497.15,555.25,393.57,401.89,650.2,531.6,559.41,720.8
2020-09-29 21:32:26.213276+00:00,,,,,526.89,496.95,497.62,555.59,393.05,401.8,650.01,531.19,560.0,720.77
2020-09-29 21:32:26.221276+00:00,,,,,526.27,496.51,497.07,555.5,393.23,401.9,650.51,531.21,559.27,719.25
2020-09-29 21:32:26.229276+00:00,,,,,526.27,497.46,497.4,555.28,393.22,401.69,650.39,531.51,559.0,718.46
2020-09-29 21:32:26.237276+00:00,,,,,525.92,497.41,497.23,555.46,393.37,401.61,650.29,531.81,559.21,717.48
2020-09-29 21:32:26.245276+00:00,,,,,526.43,497.38,495.99,555.05,393.34,401.91,649.89,532.01,559.19,717.29
2020-09-29 21:32:26.253276+00:00,,,,,525.22,497.93,497.68,556.78,393.69,402.33,650.48,532.2,558.66,716.44
2020-09-29 21:32:26.261276+00:00,,,,,524.32,498.13,498.55,556.64,393.26,402.77,652.29,532.31,557.8,714.97
2020-09-29 21:32:26.269276+00:00,,,,,526.05,498.56,496.42,554.89,392.63,401.38,650.55,532.7,558.75,715.02
2020-09-29 21:32:26.277276+00:00,,,,,525.32,498.71,496.77,555.73,393.05,402.14,650.6,532.49,559.5,715.08
2020-09-29 21:32:26.285276+00:00,,,,,525.56,498.47,496.45,554.95,392.89,402.47,650.3,532.54,558.97,714.15
2020-09-29 21:32:26.293276+00:00,,,,,525.56,498.56,496.57,555.24,393.02,401.76,650.62,533.12,558.89,713.88
2020-09-29 21:32:26.301276+00:00,,,,,525.37,499.07,496.74,555.18,392.8,401.71,650.48,533.1,558.71,713.45
2020-09-29 21:32:26.309276+00:00,,,,,525.56,499.26,496.69,554.71,392.9,401.81,650.42,533.09,558.99,712.75
2020-09-29 21:32:26.317276+00:00,,,,,524.91,499.03,496.65,554.68,392.97,402.02,650.83,533.15,558.33,712.51
2020-09-29 21:32:26.325276+00:00,,,,,525.0,499.36,496.44,554.74,392.56,401.97,650.99,533.8,557.69,712.58
2020-09-29 21:32:26.333276+00:00,,,,,525.05,499.63,496.86,554.89,392.38,401.61,650.82,533.53,558.03,711.83
2020-09-29 21:32:26.341276+00:00,,,,,525.11,499.2,496.78,554.92,392.54,402.01,651.34,534.31,557.97,711.42
2020-09-29 21:32:26.349276+00:00,,,,,525.57,499.43,496.62,554.36,392.55,401.93,651.38,533.79,557.48,712.02
2020-09-29 21:32:26.357276+00:00,,,,,525.4,499.74,496.68,554.22,392.65,402.39,651.22,534.24,557.76,712.01
2020-09-29 21:32:26.365276+00:00,,,,,524.77,500.17,496.61,554.36,392.05,401.78,651.96,534.4,558.28,712.31
2020-09-29 21:32:26.373276+00:00,,,,,524.59,499.77,496.79,554.88,391.89,402.02,652.16,534.53,557.45,712.08
2020-09-29 21:32:26.381276+00:00,,,,,524.26,499.74,496.91,554.68,391.72,402.0,651.73,534.92,557.53,712.02
2020-09-29 21:32:26.389276+00:00,,,,,524.67,500.28,496.36,553.59,391.98,401.62,652.62,535.38,557.81,712.41
2020-09-29 21:32:26.397276+00:00,,,,,525.16,500.15,496.38,553.42,391.49,400.84,652.29,536.29,557.69,712.3
2020-09-29 21:32:26.405276+00:00,,,,,524.72,500.11,496.92,553.95,391.28,402.16,652.63,535.47,557.6,712.63
2020-09-29 21:32:26.413276+00:00,,,,,524.5,500.22,496.95,554.35,391.25,401.98,652.82,535.58,557.6,713.05
2020-09-29 21:32:26.421276+00:00,,,,,523.96,499.95,496.86,554.42,391.02,401.99,653.12,535.23,557.47,713.48
