Time,R_IEV,R_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL
2020-09-24 21:28:34.409244+00:00,,,,,,,
2020-09-24 21:28:34.417244+00:00,,,,,,,
2020-09-24 21:28:34.425244+00:00,,,,,,,
2020-09-24 21:28:34.433244+00:00,,,,,,,
2020-09-24 21:28:34.441244+00:00,,,,,,,
2020-09-24 21:28:34.449244+00:00,,,,,,,
2020-09-24 21:28:34.457244+00:00,,,,,,,
2020-09-24 21:28:34.465244+00:00,,,,,,,
2020-09-24 21:28:34.473244+00:00,,,,,,,
2020-09-24 21:28:34.481244+00:00,,,,,,,
2020-09-24 21:28:34.489244+00:00,,,,,,,
2020-09-24 21:28:34.497244+00:00,,,,,,,
2020-09-24 21:28:34.505244+00:00,,,,,,,
2020-09-24 21:28:34.513244+00:00,,,,,,,
2020-09-24 21:28:34.521244+00:00,,,,,,,
2020-09-24 21:28:34.529244+00:00,,,,,,,
2020-09-24 21:28:34.537244+00:00,,,,,,,
2020-09-24 21:28:34.545244+00:00,,,,,,,
2020-09-24 21:28:34.553244+00:00,,,,,,,
2020-09-24 21:28:34.561244+00:00,,,,,,,
2020-09-24 21:28:34.569244+00:00,,,,,,,
2020-09-24 21:28:34.577244+00:00,,,,,,,
2020-09-24 21:28:34.585244+00:00,,,,,,,
2020-09-24 21:28:34.593244+00:00,,,,,,,
2020-09-24 21:28:34.601244+00:00,,,,,,,
2020-09-24 21:28:34.609244+00:00,,,,,,,
2020-09-24 21:28:34.617244+00:00,,,,,,,
2020-09-24 21:28:34.625244+00:00,,,,,,,
2020-09-24 21:28:34.633244+00:00,,,,,,,
2020-09-24 21:28:34.641244+00:00,,,,,,,
2020-09-24 21:28:34.649244+00:00,,,,,,,
2020-09-24 21:28:34.657244+00:00,,,,,,,
2020-09-24 21:28:34.665244+00:00,,,,,,,
2020-09-24 21:28:34.673244+00:00,,,,,,,
2020-09-24 21:28:34.681244+00:00,,,,,,,
2020-09-24 21:28:34.689244+00:00,,,,,,,
2020-09-24 21:28:34.697244+00:00,,,,,,,
2020-09-24 21:28:34.705244+00:00,,,,,,,
2020-09-24 21:28:34.713244+00:00,,,,,,,
2020-09-24 21:28:34.721244+00:00,,,,,,,
2020-09-24 21:28:34.729244+00:00,,,,,,,
2020-09-24 21:28:34.737244+00:00,,,,,,,
2020-09-24 21:28:34.745244+00:00,,,,,,,
2020-09-24 21:28:34.753244+00:00,,,,,,,
2020-09-24 21:28:34.761244+00:00,,,,,,,
2020-09-24 21:28:34.769244+00:00,,,,,,,
2020-09-24 21:28:34.777244+00:00,,,,,,,
2020-09-24 21:28:34.785244+00:00,,,,,,,
2020-09-24 21:28:34.793244+00:00,,,,,,,
2020-09-24 21:28:34.801244+00:00,,,,,,,
2020-09-24 21:28:34.809244+00:00,,,,,,,
2020-09-24 21:28:34.817244+00:00,,,,,,,
2020-09-24 21:28:34.825244+00:00,,,,,,,
2020-09-24 21:28:34.833244+00:00,,,,,,,
2020-09-24 21:28:34.841244+00:00,,,,,,,
2020-09-24 21:28:34.849244+00:00,,,,,,,
2020-09-24 21:28:34.857244+00:00,,,,,,,
2020-09-24 21:28:34.865244+00:00,,,,,,,
2020-09-24 21:28:34.873244+00:00,,,,,,,
2020-09-24 21:28:34.881244+00:00,,,,,,,
2020-09-24 21:28:34.889244+00:00,,,,,,,
2020-09-24 21:28:34.897244+00:00,,,,,,,
2020-09-24 21:28:34.905244+00:00,,,,,,,
2020-09-24 21:28:34.913244+00:00,,,,,,,
2020-09-24 21:28:34.921244+00:00,,,,,,,
2020-09-24 21:28:34.929244+00:00,,,,,,,
2020-09-24 21:28:34.937244+00:00,,,,,,,
2020-09-24 21:28:34.945244+00:00,,,,,,,
2020-09-24 21:28:34.953244+00:00,,,,,,,
2020-09-24 21:28:34.961244+00:00,,,,,,,
2020-09-24 21:28:34.969244+00:00,,,,,,,
2020-09-24 21:28:34.977244+00:00,,,,,,,
2020-09-24 21:28:34.985244+00:00,,,,,,,
