Time,R_IEV,R_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL
2020-10-01 20:43:56.560091+00:00,,,516.1,520.2,504.0,549.0,367.5
2020-10-01 20:43:56.568091+00:00,,,517.5,522.1,505.1,550.0,366.0
2020-10-01 20:43:56.576091+00:00,,,515.9,520.6,504.6,549.1,367.5
2020-10-01 20:43:56.584091+00:00,,,515.8,520.6,504.8,549.7,367.6
2020-10-01 20:43:56.592091+00:00,,,515.5,520.5,504.7,550.0,367.9
2020-10-01 20:43:56.600091+00:00,,,515.7,520.3,504.2,549.5,368.1
2020-10-01 20:43:56.608091+00:00,,,515.7,521.0,504.6,549.9,367.3
2020-10-01 20:43:56.616091+00:00,,,514.5,519.7,505.0,551.0,369.9
2020-10-01 20:43:56.624091+00:00,,,516.55,520.34,504.2,548.88,367.22
2020-10-01 20:43:56.632091+00:00,,,515.95,520.8,504.81,550.24,367.42
2020-10-01 20:43:56.640091+00:00,,,515.41,520.39,504.59,549.77,367.29
2020-10-01 20:43:56.648091+00:00,,,515.8,520.41,504.49,549.4,367.41
2020-10-01 20:43:56.656091+00:00,,,515.41,520.71,504.53,549.61,367.28
2020-10-01 20:43:56.664091+00:00,,,516.01,520.45,504.85,549.15,366.8
2020-10-01 20:43:56.672091+00:00,,,515.59,520.11,504.44,549.36,368.21
2020-10-01 20:43:56.680091+00:00,,,515.81,523.5,508.78,553.57,370.15
2020-10-01 20:43:56.688091+00:00,,,515.8,520.32,504.1,549.01,367.15
2020-10-01 20:43:56.696091+00:00,,,516.02,520.82,505.21,550.2,367.89
2020-10-01 20:43:56.704091+00:00,,,516.4,520.4,503.57,548.16,366.37
2020-10-01 20:43:56.712091+00:00,,,516.08,521.02,504.64,549.27,367.24
2020-10-01 20:43:56.720091+00:00,,,515.48,521.09,504.7,550.21,367.6
2020-10-01 20:43:56.728091+00:00,,,515.3,520.58,504.89,549.88,367.39
2020-10-01 20:43:56.736091+00:00,,,515.53,520.31,504.27,549.61,367.55
2020-10-01 20:43:56.744091+00:00,,,515.73,520.13,503.68,549.43,368.23
2020-10-01 20:43:56.752091+00:00,,,514.28,519.1,503.98,547.63,365.24
2020-10-01 20:43:56.760091+00:00,,,518.15,523.46,506.66,550.6,366.61
2020-10-01 20:43:56.768091+00:00,,,516.36,521.74,506.25,550.84,368.38
2020-10-01 20:43:56.776091+00:00,,,517.42,522.33,505.52,549.74,367.0
2020-10-01 20:43:56.784091+00:00,,,516.0,521.26,505.38,550.81,368.09
2020-10-01 20:43:56.792091+00:00,,,515.78,519.9,503.36,548.43,367.37
2020-10-01 20:43:56.800091+00:00,,,520.9,526.69,509.61,554.43,370.41
2020-10-01 20:43:56.808091+00:00,,,515.96,520.14,503.73,549.34,367.4
2020-10-01 20:43:56.816091+00:00,,,516.02,521.47,504.47,549.34,367.01
2020-10-01 20:43:56.824091+00:00,,,515.61,520.98,504.78,549.18,366.55
2020-10-01 20:43:56.832091+00:00,,,515.5,520.87,504.84,550.02,367.51
2020-10-01 20:43:56.840091+00:00,,,512.6,519.58,505.88,552.68,373.09
2020-10-01 20:43:56.848091+00:00,,,515.48,520.11,504.25,549.63,367.96
2020-10-01 20:43:56.856091+00:00,,,515.39,520.01,504.2,549.9,368.32
2020-10-01 20:43:56.864091+00:00,,,516.03,520.73,504.0,548.77,367.47
2020-10-01 20:43:56.872091+00:00,,,516.07,521.0,504.54,549.35,367.4
2020-10-01 20:43:56.880091+00:00,,,515.86,520.9,504.74,549.39,366.86
2020-10-01 20:43:56.888091+00:00,,,517.59,520.89,502.9,546.52,366.23
2020-10-01 20:43:56.896091+00:00,,,515.64,520.49,504.86,550.21,367.94
2020-10-01 20:43:56.904091+00:00,,,515.83,520.51,504.89,550.15,367.78
2020-10-01 20:43:56.912091+00:00,,,516.08,520.58,504.57,549.38,367.72
2020-10-01 20:43:56.920091+00:00,,,515.64,520.57,504.47,549.65,368.09
2020-10-01 20:43:56.928091+00:00,,,517.1,522.7,506.59,550.9,367.49
2020-10-01 20:43:56.936091+00:00,,,515.67,520.74,504.35,549.65,367.49
2020-10-01 20:43:56.944091+00:00,,,516.1,520.83,504.93,549.41,367.1
2020-10-01 20:43:56.952091+00:00,,,515.39,520.98,504.99,549.49,367.5
2020-10-01 20:43:56.960091+00:00,,,515.49,520.27,505.0,549.54,367.44
2020-10-01 20:43:56.968091+00:00,,,515.81,520.46,504.43,549.56,367.56
2020-10-01 20:43:56.976091+00:00,,,518.57,522.0,502.91,545.42,363.2
2020-10-01 20:43:56.984091+00:00,,,515.34,520.45,504.44,549.82,367.55
2020-10-01 20:43:56.992091+00:00,,,516.54,520.41,504.31,549.36,367.95
2020-10-01 20:43:57.000091+00:00,,,515.98,520.6,504.9,549.52,367.2
2020-10-01 20:43:57.008091+00:00,,,516.11,520.72,504.5,549.48,367.6
2020-10-01 20:43:57.016091+00:00,,,515.49,520.5,504.8,549.43,367.3
2020-10-01 20:43:57.024091+00:00,,,514.31,519.09,504.37,550.02,367.72
2020-10-01 20:43:57.032091+00:00,,,515.47,520.41,504.42,549.66,367.57
2020-10-01 20:43:57.040091+00:00,,,515.72,521.01,504.83,549.42,367.19
2020-10-01 20:43:57.048091+00:00,,,515.87,520.62,504.75,549.68,367.44
2020-10-01 20:43:57.056091+00:00,,,516.18,520.44,504.49,548.95,367.31
2020-10-01 20:43:57.064091+00:00,,,518.1,522.25,505.64,548.82,366.35
2020-10-01 20:43:57.072091+00:00,3.2957226102122146,-12.862323213921346,515.89,521.04,504.5,549.61,367.57
2020-10-01 20:43:57.080091+00:00,3.3818582146643874,-13.253385473419018,518.79,523.98,506.78,550.72,366.32
2020-10-01 20:43:57.088091+00:00,3.4845988129763668,-14.109284728270643,515.66,520.87,504.31,550.17,367.86
2020-10-01 20:43:57.096091+00:00,3.615066004260407,-14.069081244351489,516.6,521.77,505.38,550.33,367.48
2020-10-01 20:43:57.104091+00:00,3.492768817436945,-13.61203822158412,516.64,521.34,505.13,549.86,367.44
2020-10-01 20:43:57.112091+00:00,3.219680632858229,-13.64927035631395,515.75,520.88,504.26,547.96,366.39
2020-10-01 20:43:57.120091+00:00,3.3581399554585123,-14.144484821763536,515.74,520.93,504.35,549.1,367.27
