Time,R_IEV,R_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL
2020-10-20 20:46:32.960931+00:00,,,,,,,
2020-10-20 20:46:32.968931+00:00,,,,,,,
2020-10-20 20:46:32.976931+00:00,,,,,,,
2020-10-20 20:46:32.984931+00:00,,,,,,,
2020-10-20 20:46:32.992931+00:00,,,,,,,
2020-10-20 20:46:33.000931+00:00,,,,,,,
2020-10-20 20:46:33.008931+00:00,,,,,,,
2020-10-20 20:46:33.016931+00:00,,,,,,,
2020-10-20 20:46:33.024931+00:00,,,,,,,
2020-10-20 20:46:33.032931+00:00,,,,,,,
2020-10-20 20:46:33.040931+00:00,,,,,,,
2020-10-20 20:46:33.048931+00:00,,,,,,,
2020-10-20 20:46:33.056931+00:00,,,,,,,
2020-10-20 20:46:33.064931+00:00,,,,,,,
2020-10-20 20:46:33.072931+00:00,,,,,,,
2020-10-20 20:46:33.080931+00:00,,,,,,,
2020-10-20 20:46:33.088931+00:00,,,,,,,
2020-10-20 20:46:33.096931+00:00,,,,,,,
2020-10-20 20:46:33.104931+00:00,,,,,,,
2020-10-20 20:46:33.112931+00:00,,,,,,,
2020-10-20 20:46:33.120931+00:00,,,,,,,
2020-10-20 20:46:33.128931+00:00,,,,,,,
2020-10-20 20:46:33.136931+00:00,,,,,,,
2020-10-20 20:46:33.144931+00:00,,,,,,,
2020-10-20 20:46:33.152931+00:00,,,,,,,
2020-10-20 20:46:33.160931+00:00,,,,,,,
2020-10-20 20:46:33.168931+00:00,,,,,,,
2020-10-20 20:46:33.176931+00:00,,,,,,,
2020-10-20 20:46:33.184931+00:00,,,,,,,
2020-10-20 20:46:33.192931+00:00,,,,,,,
2020-10-20 20:46:33.200931+00:00,,,,,,,
2020-10-20 20:46:33.208931+00:00,,,,,,,
2020-10-20 20:46:33.216931+00:00,,,,,,,
2020-10-20 20:46:33.224931+00:00,,,,,,,
2020-10-20 20:46:33.232931+00:00,,,,,,,
2020-10-20 20:46:33.240931+00:00,,,,,,,
2020-10-20 20:46:33.248931+00:00,,,,,,,
2020-10-20 20:46:33.256931+00:00,,,,,,,
2020-10-20 20:46:33.264931+00:00,,,,,,,
2020-10-20 20:46:33.272931+00:00,,,,,,,
2020-10-20 20:46:33.280931+00:00,,,,,,,
2020-10-20 20:46:33.288931+00:00,,,,,,,
2020-10-20 20:46:33.296931+00:00,,,,,,,
2020-10-20 20:46:33.304931+00:00,,,,,,,
2020-10-20 20:46:33.312931+00:00,,,,,,,
2020-10-20 20:46:33.320931+00:00,,,,,,,
2020-10-20 20:46:33.328931+00:00,,,,,,,
2020-10-20 20:46:33.336931+00:00,,,,,,,
2020-10-20 20:46:33.344931+00:00,,,,,,,
2020-10-20 20:46:33.352931+00:00,,,,,,,
2020-10-20 20:46:33.360931+00:00,,,,,,,
2020-10-20 20:46:33.368931+00:00,,,,,,,
2020-10-20 20:46:33.376931+00:00,,,,,,,
2020-10-20 20:46:33.384931+00:00,,,,,,,
2020-10-20 20:46:33.392931+00:00,,,,,,,
2020-10-20 20:46:33.400931+00:00,,,,,,,
2020-10-20 20:46:33.408931+00:00,,,,,,,
2020-10-20 20:46:33.416931+00:00,,,,,,,
2020-10-20 20:46:33.424931+00:00,,,,,,,
2020-10-20 20:46:33.432931+00:00,,,,,,,
2020-10-20 20:46:33.440931+00:00,,,,,,,
2020-10-20 20:46:33.448931+00:00,,,,,,,
2020-10-20 20:46:33.456931+00:00,,,,,,,
2020-10-20 20:46:33.464931+00:00,,,,,,,
2020-10-20 20:46:33.472931+00:00,,,,,,,
2020-10-20 20:46:33.480931+00:00,,,,,,,
2020-10-20 20:46:33.488931+00:00,,,,,,,
2020-10-20 20:46:33.496931+00:00,,,,,,,
2020-10-20 20:46:33.504931+00:00,,,,,,,
2020-10-20 20:46:33.512931+00:00,,,,,,,
2020-10-20 20:46:33.520931+00:00,,,,,,,
2020-10-20 20:46:33.528931+00:00,,,,,,,
2020-10-20 20:46:33.536931+00:00,,,,,,,
2020-10-20 20:46:33.544931+00:00,,,,,,,
2020-10-20 20:46:33.552931+00:00,,,,,,,
2020-10-20 20:46:33.560931+00:00,,,,,,,
2020-10-20 20:46:33.568931+00:00,,,,,,,
2020-10-20 20:46:33.576931+00:00,,,,,,,
2020-10-20 20:46:33.584931+00:00,,,,,,,
2020-10-20 20:46:33.592931+00:00,,,,,,,
2020-10-20 20:46:33.600931+00:00,,,,,,,
2020-10-20 20:46:33.608931+00:00,,,,,,,
2020-10-20 20:46:33.616931+00:00,,,,,,,
2020-10-20 20:46:33.624931+00:00,,,,,,,
2020-10-20 20:46:33.632931+00:00,,,,,,,
2020-10-20 20:46:33.640931+00:00,,,,,,,
2020-10-20 20:46:33.648931+00:00,,,,,,,
2020-10-20 20:46:33.656931+00:00,,,,,,,
2020-10-20 20:46:33.664931+00:00,,,,,,,
2020-10-20 20:46:33.672931+00:00,,,,,,,
2020-10-20 20:46:33.680931+00:00,,,,,,,
2020-10-20 20:46:33.688931+00:00,,,,,,,
2020-10-20 20:46:33.696931+00:00,,,,,,,
2020-10-20 20:46:33.704931+00:00,,,,,,,
2020-10-20 20:46:33.712931+00:00,,,,,,,
2020-10-20 20:46:33.720931+00:00,,,,,,,
2020-10-20 20:46:33.728931+00:00,,,,,,,
2020-10-20 20:46:33.736931+00:00,,,,,,,
2020-10-20 20:46:33.744931+00:00,,,,,,,
2020-10-20 20:46:33.752931+00:00,,,,,,,
2020-10-20 20:46:33.760931+00:00,,,,,,,
2020-10-20 20:46:33.768931+00:00,,,,,,,
2020-10-20 20:46:33.776931+00:00,,,,,,,
2020-10-20 20:46:33.784931+00:00,,,,,,,
2020-10-20 20:46:33.792931+00:00,,,,,,,
2020-10-20 20:46:33.800931+00:00,,,,,,,
2020-10-20 20:46:33.808931+00:00,,,,,,,
2020-10-20 20:46:33.816931+00:00,,,,,,,
2020-10-20 20:46:33.824931+00:00,,,,,,,
2020-10-20 20:46:33.832931+00:00,,,,,,,
2020-10-20 20:46:33.840931+00:00,,,,,,,
2020-10-20 20:46:33.848931+00:00,,,,,,,
