Time,R_IEV,R_FLX,L_IEV,L_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL,L_HEEL,L_EVR,L_DFX,L_INV,L_PFX
2020-10-21 20:23:13.524368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.532368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.540368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.548368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.556368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.564368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.572368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.580368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.588368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.596368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.604368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.612368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.620368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.628368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.636368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.644368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.652368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.660368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.668368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.676368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.684368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.692368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.700368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.708368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.716368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.724368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.732368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.740368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.748368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.756368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.764368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.772368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.780368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.788368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.796368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.804368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.812368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.820368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.828368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.836368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.844368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.852368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.860368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.868368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.876368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.884368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.892368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.900368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.908368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.916368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.924368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.932368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.940368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.948368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.956368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.964368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.972368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.980368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.988368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:13.996368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.004368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.012368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.020368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.028368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.036368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.044368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.052368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.060368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.068368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.076368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.084368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.092368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.100368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.108368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.116368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.124368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.132368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.140368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.148368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.156368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.164368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.172368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.180368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.188368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.196368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.204368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.212368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.220368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.228368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.236368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.244368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.252368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.260368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.268368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.276368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.284368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.292368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.300368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.308368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.316368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.324368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.332368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.340368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.348368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.356368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.364368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.372368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.380368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.388368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.396368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.404368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.412368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.420368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.428368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.436368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.444368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.452368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.460368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.468368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.476368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.484368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.492368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.500368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.508368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.516368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.524368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.532368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.540368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.548368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.556368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.564368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.572368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.580368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.588368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.596368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.604368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.612368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.620368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.628368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.636368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.644368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.652368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.660368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.668368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.676368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.684368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.692368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.700368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.708368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.716368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.724368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.732368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.740368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.748368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.756368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.764368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.772368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.780368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.788368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.796368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.804368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.812368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.820368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.828368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.836368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.844368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.852368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.860368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.868368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.876368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.884368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.892368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.900368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.908368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.916368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.924368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.932368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.940368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.948368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.956368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.964368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.972368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.980368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.988368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:14.996368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.004368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.012368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.020368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.028368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.036368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.044368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.052368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.060368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.068368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.076368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.084368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.092368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.100368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.108368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.116368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.124368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.132368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.140368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.148368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.156368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.164368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.172368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.180368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.188368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.196368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.204368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.212368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.220368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.228368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.236368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.244368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.252368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.260368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.268368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.276368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.284368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.292368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.300368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.308368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.316368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.324368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.332368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.340368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.348368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.356368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.364368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.372368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.380368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.388368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.396368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.404368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.412368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.420368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.428368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.436368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.444368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.452368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.460368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.468368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.476368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.484368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.492368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.500368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.508368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.516368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.524368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.532368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.540368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.548368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.556368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.564368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.572368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.580368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.588368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.596368+00:00,,,,,,,,,,,,,,
2020-10-21 20:23:15.604368+00:00,,,,,,,,,,,,,,
