Time,R_IEV,R_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL
2020-09-29 21:31:12.741905+00:00,,,521.99,499.8,498.0,554.28,368.5
2020-09-29 21:31:12.749905+00:00,,,521.8,499.38,498.21,554.12,368.69
2020-09-29 21:31:12.757905+00:00,,,522.0,499.31,498.4,555.02,368.18
2020-09-29 21:31:12.765905+00:00,,,521.78,499.5,498.29,554.68,368.22
2020-09-29 21:31:12.773905+00:00,,,521.29,499.5,498.09,554.5,368.71
2020-09-29 21:31:12.781905+00:00,,,521.51,499.48,497.9,554.4,368.91
2020-09-29 21:31:12.789905+00:00,,,521.7,498.9,498.0,554.61,369.2
2020-09-29 21:31:12.797905+00:00,,,521.92,499.62,497.91,554.8,368.77
2020-09-29 21:31:12.805905+00:00,,,522.19,499.59,498.51,554.8,368.1
2020-09-29 21:31:12.813905+00:00,,,521.59,499.5,498.29,554.8,368.71
2020-09-29 21:31:12.821905+00:00,,,521.7,499.6,498.3,554.59,368.5
2020-09-29 21:31:12.829905+00:00,,,521.86,499.62,497.97,554.36,368.93
2020-09-29 21:31:12.837905+00:00,,,522.72,499.91,497.67,554.01,368.87
2020-09-29 21:31:12.845905+00:00,,,522.15,499.78,497.66,554.54,368.38
2020-09-29 21:31:12.853905+00:00,,,521.77,499.59,498.63,554.82,368.29
2020-09-29 21:31:12.861905+00:00,,,521.49,499.49,498.26,554.99,368.34
2020-09-29 21:31:12.869905+00:00,,,521.73,499.54,498.23,554.67,368.64
2020-09-29 21:31:12.877905+00:00,,,522.11,499.97,498.35,554.38,367.72
2020-09-29 21:31:12.885905+00:00,,,521.97,499.3,497.61,554.31,368.69
2020-09-29 21:31:12.893905+00:00,,,521.7,499.92,498.56,554.4,367.79
2020-09-29 21:31:12.901905+00:00,,,521.8,499.71,498.69,554.68,368.41
2020-09-29 21:31:12.909905+00:00,,,521.71,499.74,498.2,555.6,368.49
2020-09-29 21:31:12.917905+00:00,,,521.9,498.94,497.23,554.75,369.55
2020-09-29 21:31:12.925905+00:00,,,521.68,500.13,498.33,554.69,367.86
2020-09-29 21:31:12.933905+00:00,,,521.72,499.34,497.77,554.51,368.73
2020-09-29 21:31:12.941905+00:00,,,522.12,499.21,498.04,554.8,368.28
2020-09-29 21:31:12.949905+00:00,,,522.2,499.54,498.31,554.35,368.5
2020-09-29 21:31:12.957905+00:00,,,521.95,499.88,498.29,554.27,368.55
2020-09-29 21:31:12.965905+00:00,,,521.92,499.76,498.19,554.32,368.44
2020-09-29 21:31:12.973905+00:00,,,523.59,500.7,498.08,551.83,366.22
2020-09-29 21:31:12.981905+00:00,,,521.9,499.61,497.91,554.77,368.66
2020-09-29 21:31:12.989905+00:00,,,522.04,499.21,498.09,554.74,368.86
2020-09-29 21:31:12.997905+00:00,,,522.18,499.62,497.92,554.41,368.37
2020-09-29 21:31:13.005905+00:00,,,522.04,499.71,498.16,554.57,368.21
2020-09-29 21:31:13.013905+00:00,,,523.06,500.05,497.65,554.0,368.39
2020-09-29 21:31:13.021905+00:00,,,522.94,500.49,498.92,554.65,368.11
2020-09-29 21:31:13.029905+00:00,,,522.17,499.72,497.79,554.65,368.65
2020-09-29 21:31:13.037905+00:00,,,522.2,499.23,497.48,554.0,368.89
2020-09-29 21:31:13.045905+00:00,,,521.98,499.79,498.6,554.53,368.7
2020-09-29 21:31:13.053905+00:00,,,521.91,499.69,498.28,554.62,368.78
2020-09-29 21:31:13.061905+00:00,,,521.88,501.21,499.8,554.9,368.27
2020-09-29 21:31:13.069905+00:00,,,521.49,499.8,498.32,554.71,368.32
2020-09-29 21:31:13.077905+00:00,,,521.73,499.39,498.42,555.13,368.51
2020-09-29 21:31:13.085905+00:00,,,521.89,499.3,498.17,555.05,368.61
2020-09-29 21:31:13.093905+00:00,,,521.57,499.43,497.9,554.4,368.56
2020-09-29 21:31:13.101905+00:00,,,521.93,500.19,498.23,554.8,368.48
2020-09-29 21:31:13.109905+00:00,,,523.36,500.75,498.25,554.38,369.69
2020-09-29 21:31:13.117905+00:00,,,521.64,499.45,497.6,554.53,368.45
2020-09-29 21:31:13.125905+00:00,,,522.0,499.83,498.13,554.8,368.82
2020-09-29 21:31:13.133905+00:00,,,521.5,499.79,498.11,554.58,368.59
2020-09-29 21:31:13.141905+00:00,,,522.27,499.56,498.05,554.38,368.97
