Time,R_IEV,R_FLX,L_IEV,L_FLX,R_PFX,R_INV,R_DFX,R_EVR,R_HEEL,L_HEEL,L_EVR,L_DFX,L_INV,L_PFX
2020-09-22 21:00:29.293414+00:00,,,,,,,,,,,,,,
2020-09-22 21:00:29.301414+00:00,,,,,,,,,,,,,,
2020-09-22 21:00:29.309414+00:00,,,,,,,,,,,,,,
2020-09-22 21:00:29.317414+00:00,,,,,,,,,,,,,,
2020-09-22 21:00:29.325414+00:00,,,,,602.1,525.5,557.0,624.4,393.4,405.8,636.84,534.77,641.31,730.04
2020-09-22 21:00:29.333414+00:00,,,,,602.5,525.4,556.8,624.5,393.3,405.7,636.14,534.68,642.57,731.48
2020-09-22 21:00:29.341414+00:00,,,,,602.6,525.9,557.3,624.7,392.7,405.26,634.7,534.08,643.27,732.31
2020-09-22 21:00:29.349414+00:00,,,,,602.7,525.7,557.2,625.0,392.8,406.02,635.32,534.04,642.91,732.06
2020-09-22 21:00:29.357414+00:00,,,,,603.6,525.6,556.6,625.4,393.5,405.96,631.48,529.41,639.01,730.68
2020-09-22 21:00:29.365414+00:00,,,,,602.8,524.9,558.0,627.0,394.0,405.66,634.09,533.49,641.8,731.26
2020-09-22 21:00:29.373414+00:00,,,,,605.8,525.9,556.1,625.1,392.6,405.84,635.74,535.12,643.05,732.68
2020-09-22 21:00:29.381414+00:00,,,,,605.9,526.1,556.0,625.7,392.6,405.37,635.49,534.79,643.08,733.28
2020-09-22 21:00:29.389414+00:00,,,,,606.1,525.5,556.1,626.0,392.8,405.66,634.97,534.5,642.91,733.8
2020-09-22 21:00:29.397414+00:00,,,,,607.6,525.9,555.7,625.6,392.4,405.82,634.15,534.15,642.99,734.02
2020-09-22 21:00:29.405414+00:00,,,,,608.5,526.4,555.6,625.7,391.9,405.93,634.46,534.43,643.15,734.53
2020-09-22 21:00:29.413414+00:00,,,,,612.5,531.5,560.1,630.4,393.6,406.15,635.42,534.63,642.92,734.37
2020-09-22 21:00:29.421414+00:00,,,,,609.8,526.5,555.1,626.6,392.1,406.34,635.74,535.02,643.02,734.48
2020-09-22 21:00:29.429414+00:00,,,,,610.5,526.8,555.1,626.2,391.8,406.43,635.49,535.2,643.41,734.93
2020-09-22 21:00:29.437414+00:00,,,,,610.5,527.2,555.1,626.7,391.7,405.62,635.21,535.79,644.22,735.66
2020-09-22 21:00:29.445414+00:00,,,,,610.5,527.7,554.7,625.9,391.3,406.44,635.33,535.21,643.23,735.3
2020-09-22 21:00:29.453414+00:00,,,,,612.5,529.2,555.8,626.9,391.5,405.93,635.51,536.29,643.45,736.2
2020-09-22 21:00:29.461414+00:00,,,,,610.8,526.2,552.1,623.9,391.0,405.94,635.36,536.29,643.91,736.66
2020-09-22 21:00:29.469414+00:00,,,,,612.2,528.2,554.7,626.6,392.1,406.07,635.09,535.41,643.87,737.25
2020-09-22 21:00:29.477414+00:00,,,,,611.9,528.3,553.7,625.8,391.1,405.49,634.43,535.47,643.77,737.76
2020-09-22 21:00:29.485414+00:00,,,,,612.8,528.6,554.5,625.9,390.7,406.66,636.15,536.71,645.27,739.64
2020-09-22 21:00:29.493414+00:00,,,,,612.1,528.3,554.8,625.9,391.4,400.25,624.68,526.71,633.7,727.34
2020-09-22 21:00:29.501414+00:00,,,,,619.3,535.4,562.8,636.9,397.9,403.89,631.24,533.1,641.3,735.17
2020-09-22 21:00:29.509414+00:00,,,,,609.7,529.0,555.2,626.5,391.5,405.78,635.27,536.26,645.65,740.08
2020-09-22 21:00:29.517414+00:00,,,,,609.1,528.6,555.2,627.4,391.7,406.07,635.07,535.64,644.29,738.34
2020-09-22 21:00:29.525414+00:00,,,,,608.2,528.9,554.5,627.0,391.7,406.22,635.84,536.45,643.76,737.93
2020-09-22 21:00:29.533414+00:00,,,,,607.6,528.5,554.9,627.3,391.2,405.63,635.7,537.31,645.11,738.42
2020-09-22 21:00:29.541414+00:00,,,,,608.6,529.1,554.8,626.8,391.1,405.73,635.07,536.79,644.75,738.64
2020-09-22 21:00:29.549414+00:00,,,,,611.3,531.7,557.2,630.3,392.0,405.96,634.7,536.06,644.83,738.68
2020-09-22 21:00:29.557414+00:00,,,,,606.3,529.0,555.3,627.5,391.2,406.14,634.9,536.05,644.93,739.39
2020-09-22 21:00:29.565414+00:00,,,,,607.0,529.2,555.9,627.6,390.7,406.22,635.68,536.69,644.9,739.72
2020-09-22 21:00:29.573414+00:00,,,,,606.6,528.7,555.7,627.6,390.7,405.41,634.55,535.4,643.69,738.79
2020-09-22 21:00:29.581414+00:00,,,,,606.5,529.1,555.4,628.0,391.0,410.67,641.64,541.12,651.58,747.93
2020-09-22 21:00:29.589414+00:00,,,,,607.3,529.3,556.3,628.2,391.7,407.4,637.68,538.45,647.16,741.79
2020-09-22 21:00:29.597414+00:00,,,,,606.8,529.2,555.1,627.8,390.9,405.53,634.97,536.68,644.4,738.48
2020-09-22 21:00:29.605414+00:00,,,,,606.7,529.9,555.8,627.5,390.8,406.02,634.89,536.7,645.51,740.29
2020-09-22 21:00:29.613414+00:00,,,,,605.9,529.1,555.6,628.4,390.5,406.31,634.99,536.51,645.0,740.09
2020-09-22 21:00:29.621414+00:00,,,,,606.7,529.0,555.4,627.9,390.9,405.73,634.9,536.74,645.45,739.76
2020-09-22 21:00:29.629414+00:00,,,,,606.8,528.6,554.9,627.7,390.9,406.6,635.48,537.05,644.96,738.92
2020-09-22 21:00:29.637414+00:00,,,,,605.2,526.4,551.8,626.2,389.2,406.24,635.18,537.06,645.07,739.18
2020-09-22 21:00:29.645414+00:00,,,,,606.5,529.4,555.2,627.9,390.7,406.02,635.05,537.51,645.89,739.81
2020-09-22 21:00:29.653414+00:00,,,,,606.6,529.2,555.1,627.8,390.3,406.09,635.7,537.42,645.87,740.12
2020-09-22 21:00:29.661414+00:00,,,,,606.6,529.3,555.1,628.0,390.6,406.2,635.72,537.13,645.19,740.45
2020-09-22 21:00:29.669414+00:00,,,,,606.8,529.0,555.0,628.4,391.0,405.33,635.3,537.69,645.91,740.36
2020-09-22 21:00:29.677414+00:00,,,,,604.9,527.2,554.2,628.9,393.0,405.73,635.6,537.63,645.94,739.63
2020-09-22 21:00:29.685414+00:00,,,,,607.3,529.5,555.1,627.9,390.7,405.73,635.1,537.29,646.28,740.22
2020-09-22 21:00:29.693414+00:00,,,,,606.3,529.0,555.0,627.8,390.4,406.07,635.39,537.62,645.7,740.18
2020-09-22 21:00:29.701414+00:00,,,,,606.8,529.4,555.0,628.1,390.8,405.51,635.09,538.09,646.17,739.85
2020-09-22 21:00:29.709414+00:00,,,,,606.68,530.28,555.39,627.47,389.86,405.75,633.78,536.39,646.09,741.14
2020-09-22 21:00:29.717414+00:00,,,,,606.62,529.42,555.57,628.11,390.19,405.36,634.47,537.2,646.71,741.38
2020-09-22 21:00:29.725414+00:00,,,,,607.1,530.8,557.69,630.79,392.39,405.87,635.6,537.4,645.48,740.34
2020-09-22 21:00:29.733414+00:00,,,,,606.59,529.15,555.43,628.23,390.16,406.57,635.65,537.43,645.32,739.53
2020-09-22 21:00:29.741414+00:00,,,,,606.6,529.01,555.21,628.43,391.13,406.46,635.53,537.61,645.31,739.81
2020-09-22 21:00:29.749414+00:00,,,,,606.4,528.98,554.88,628.37,390.88,406.25,635.16,538.22,646.42,739.98
2020-09-22 21:00:29.757414+00:00,,,,,606.61,529.06,555.18,628.04,390.71,405.99,634.49,537.3,646.2,740.17
2020-09-22 21:00:29.765414+00:00,,,,,606.8,530.01,555.06,627.48,390.12,406.27,635.12,537.22,645.71,740.12
2020-09-22 21:00:29.773414+00:00,,,,,606.48,526.58,547.9,621.32,388.0,406.04,634.74,537.29,645.71,740.14
2020-09-22 21:00:29.781414+00:00,,,,,606.2,529.61,555.16,628.24,390.4,406.24,635.4,537.66,645.59,739.75
2020-09-22 21:00:29.789414+00:00,,,,,606.51,529.75,556.1,628.79,391.07,406.24,634.93,538.12,645.8,739.88
2020-09-22 21:00:29.797414+00:00,,,,,606.28,528.59,553.68,626.49,390.1,406.29,635.21,537.78,645.67,739.72
2020-09-22 21:00:29.805414+00:00,,,,,606.03,529.24,555.04,627.93,390.7,406.73,635.7,538.51,646.86,740.6
2020-09-22 21:00:29.813414+00:00,,,,,607.0,530.13,555.21,627.49,389.88,405.31,635.49,538.7,645.59,739.29
2020-09-22 21:00:29.821414+00:00,,,,,605.97,530.27,555.69,628.01,390.22,405.72,635.09,537.53,645.82,739.36
2020-09-22 21:00:29.829414+00:00,,,,,605.9,529.17,554.78,627.59,390.5,406.32,634.79,537.72,646.37,739.87
2020-09-22 21:00:29.837414+00:00,,,,,605.71,529.21,554.92,627.82,390.4,405.7,635.43,537.92,645.62,739.1
2020-09-22 21:00:29.845414+00:00,,,,,606.64,529.64,555.21,627.88,390.38,406.81,636.35,539.45,647.5,740.77
