Time,L Foot Inversion,L Ankle Flexion,SSLeftPF,SSLeftINV,SSLeftDF,SSLeftEVR
1.275,-18.993158,1.073988,569.1,580.4,587.4,578.5
1.28,-19.042741,1.150054,569.1,580.4,587.4,578.5
1.285,-19.077506,1.248265,569.1439699580761,580.8177146017233,587.0482403353909,578.3680901257716
1.29,-19.099058,1.392702,569.1881512208481,581.2374365980576,586.6947902332146,578.2355463374555
1.295,-19.111232,1.610044,569.2323324836202,581.6571585943918,586.3413401310384,578.1030025491394
1.3,-19.119181,1.924916,569.2765137463922,582.0768805907262,585.9878900288621,577.9704587608232
1.305,-19.127606,2.352985,569.3314106878772,582.4727587833246,585.5408618250129,577.7822099204604
1.31,-19.138581,2.893136,569.3984685878731,582.8415772333027,584.9876341500459,577.5307427954754
1.315,-19.149739,3.521554,569.4655264878692,583.2103956832807,584.434406475079,577.2792756704904
1.32,-19.153725,4.191121,569.5325843878652,583.5792141332587,583.8811788001119,577.0278085455054
1.325,-19.139407,4.838366,569.5996422878612,583.9480325832367,583.3279511251449,576.7763414205203
1.33,-19.094554,5.397013,569.6667001878573,584.3168510332148,582.7747234501778,576.5248742955354
1.335,-19.008967,5.813753,569.7,584.5,582.5,576.4
1.34,-18.876988,6.060445,569.7,584.5,582.5,576.4
1.345,-18.698739,6.138545,569.7,584.5,582.5,576.4
1.35,-18.480008,6.074674,569.7,584.5,582.5,576.4
1.355,-18.230919,5.909051,569.7,584.5,582.5,576.4
1.36,-17.963649,5.680512,569.7,584.5,582.5,576.4
1.365,-17.689647,5.412985,569.7,584.5,582.5,576.4
1.37,-17.41709,5.108069,569.7,584.5,582.5,576.4
1.375,-17.149416,4.746136,570.5552610167327,585.0263144718355,581.0526352024524,575.6543878315664
1.38,-16.885443,4.294792,571.4258375910078,585.5620539021586,579.5793517690637,574.8954236386086
1.385,-16.620918,3.720819,572.296414165283,586.0977933324818,578.106068335675,574.1364594456508
1.39,-16.350749,3.001137,573.1669907395581,586.633532762805,576.6327849022863,573.3774952526929
1.395,-16.071003,2.129755,573.6,586.9,575.9,573
1.4,-15.780065,1.119564,573.6,586.9,575.9,573
1.405,-15.478774,-6.58e-4,575.2548407537485,587.4809547326989,573.9986936020763,572.1549749342562
1.41,-15.169671,-1.192711,577.5137058685352,588.2739605708688,571.403401768066,571.0015118969183
1.415,-14.855727,-2.41695,579.772570983322,589.0669664090386,568.8081099340556,569.8480488595803
