Time,R Foot Inversion,R Ankle Flexion,SSRightPF,SSRightINV,SSRightDF,SSRightEVR
4.82,-1.912469,-12.878046,484.83171944306076,637.5433427026258,566.3481843734435,667.5719118100525
4.825,-2.381925,-13.096977,484.7,637,566.2,668
4.83,-2.922487,-13.350053,484.7,637,566.2,668
4.835,-3.519357,-13.682496,484.9271233850191,636.2408478637717,565.6088569431009,668.5600302644307
4.84,-4.164109,-14.125945,485.6602317910605,633.7904581230307,563.7007665712125,670.3676948272724
4.845,-4.857578,-14.692271,486.39334019710185,631.3400683822897,561.792676199324,672.1753593901142
4.85,-5.602486,-15.370308,487.1264486031432,628.8896786415486,559.8845858274354,673.9830239529559
4.855,-6.394012,-16.127322,487.85955700918475,626.4392889008071,557.9764954555466,675.790688515798
4.86,-7.216816,-16.916033,488.5926654152261,623.9888991600661,556.068405083658,677.5983530786398
4.865,-8.048614,-17.685329,489.3257738212675,621.538509419325,554.1603147117695,679.4060176414815
4.87,-8.866569,-18.391257,490.05888222730886,619.088119678584,552.2522243398811,681.2136822043233
4.875,-9.652845,-19.004834,490.7919906333503,616.637729937843,550.3441339679925,683.021346767165
4.88,-10.396804,-19.51447,491.52509903939165,614.1873401971019,548.436043596104,684.8290113300068
4.885,-11.093312,-19.922993,492.44470962226205,611.8884646043807,546.4528878345998,686.6759586258383
4.89,-11.738614,-20.241331,493.70733921755146,609.8682572519177,544.3316701145136,688.5951556106781
4.895,-12.326288,-20.481834,494.56488784168124,607.8051239394046,542.5052302071804,689.6864462770577
4.9,-12.845459,-20.653721,494.76453816952863,605.359407423274,540.982896457344,689.3370582033248
4.905,-13.282079,-20.761623,494.96418849737603,602.9136909071434,539.4605627075076,688.987670129592
4.91,-13.622533,-20.806717,495.1638388252234,600.467974391013,537.9382289576713,688.638282055859
4.915,-13.85789,-20.789101,495.3,598.8,536.9,688.4
4.92,-13.987092,-20.71004,495.3,598.8,536.9,688.4
4.925,-14.018049,-20.573167,494.9955322619817,598.6683382754514,537.2949851736454,688.5810348712541
4.93,-13.966546,-20.384463,494.0762790411146,598.2708233691307,538.4875298926081,689.1276178674453
4.935,-13.853521,-20.151347,493.15702582024755,597.8733084628097,539.6800746115708,689.6742008636367
4.94,-13.701632,-19.881475,492.2377725993803,597.4757935564888,540.8726193305337,690.220783859828
4.945,-13.532054,-19.581821,491.6,597.2,541.7,690.6
4.95,-13.362292,-19.258396,491.6,597.2,541.7,690.6
4.955,-13.205427,-18.916705,491.0775456314815,597.2414646324222,542.3219694863317,690.7078080442975
4.96,-13.070712,-18.562704,489.5143492566804,597.3655278367714,544.182917551571,691.0303723756057
4.965,-12.964949,-18.203767,487.95115288187935,597.4895910411208,546.0438656168103,691.3529367069137
4.97,-12.893665,-17.849063,486.38795650707834,597.61365424547,547.9048136820497,691.6755010382219
4.975,-12.861252,-17.508971,485.3,597.7,549.2,691.9
4.98,-12.870054,-17.193577,485.3,597.7,549.2,691.9
4.985,-12.919407,-16.910826,485.2924398362892,597.696062414734,549.2099227148705,691.9012600272852
4.99,-13.005476,-16.665021,484.80197357240303,597.4406112356266,549.8536596862211,691.9830044045995
4.995,-13.121894,-16.456096,484.31150730851687,597.1851600565192,550.4973966575717,692.0647487819139
5,-13.260687,-16.279737,483.8210410446307,596.9297088774118,551.1411336289223,692.1464931592283
5.005,-13.413145,-16.128242,483.3305747807445,596.6742576983045,551.7848706002728,692.2282375365426
5.01,-13.570494,-15.991855,482.8401085168583,596.4188065191971,552.4286075716235,692.309981913857
5.015,-13.724371,-15.86032,482.34964225297216,596.1633553400898,553.0723445429741,692.3917262911714
5.02,-13.867064,-15.7244,481.8591759890859,595.9079041609823,553.7160815143247,692.4734706684857
5.025,-13.991567,-15.577208,481.3687097251997,595.652452981875,554.3598184856754,692.5552150458001
5.03,-14.091738,-15.41512,480.87824346131356,595.3970018027675,555.003555457026,692.6369594231145
5.035,-14.162793,-15.238044,480.5,595.2,555.5,692.7
5.04,-14.202039,-15.048886,480.5,595.2,555.5,692.7
5.045,-14.209541,-14.852342,480.5,595.2,555.5,692.7
5.05,-14.188643,-14.653324,479.5795305148684,594.6119222733881,557.2898017766448,693.2369405329935
5.055,-14.146171,-14.455431,478.6124634903963,593.9940738966421,559.170209879785,693.8010629639355
5.06,-14.092049,-14.259823,477.6453964659242,593.376225519896,561.0506179829251,694.3651853948775
5.065,-14.038159,-14.064742,476.9,592.9,562.5,694.8
5.07,-13.996634,-13.865854,476.9,592.9,562.5,694.8
5.075,-13.977954,-13.657369,476.7400022007068,592.9057142071176,562.6828546277636,694.8399994498233
5.08,-13.98919,-13.433758,476.03768660259897,592.93079690705,563.4855010256011,695.0155783493502
5.085,-14.032611,-13.191592,475.3353710044911,592.9558796069824,564.2881474234388,695.1911572488772
5.09,-14.104858,-12.930936,474.6330554063833,592.9809623069149,565.0907938212763,695.3667361484041
5.095,-14.197019,-12.655801,474.1,593,565.7,695.5
5.1,-14.295896,-12.373502,474.1,593,565.7,695.5
5.105,-14.386264,-12.093149,474.0462751136935,593.0244204028666,565.9393199480927,695.4609273554134
5.11,-14.453331,-11.823771,473.9383981855805,593.0734553701907,566.4198626278687,695.3824714076949
5.115,-14.484692,-11.57258,473.8305212574675,593.1224903375148,566.9004053076447,695.3040154599764
5.12,-14.471831,-11.343742,473.7226443293546,593.1715253048388,567.3809479874207,695.2255595122579
5.125,-14.411556,-11.13787,473.6147674012416,593.220560272163,567.8614906671967,695.1471035645393
5.13,-14.307116,-10.952359,473.5068904731286,593.269595239487,568.3420333469727,695.0686476168208
5.135,-14.16806,-10.782588,473.39901354501563,593.3186302068111,568.8225760267487,694.9901916691023
5.14,-14.008301,-10.623614,473.29113661690263,593.3676651741351,569.3031187065246,694.9117357213838
5.145,-13.842908,-10.471728,473.18325968878963,593.4167001414593,569.7836613863008,694.8332797736653
5.15,-13.684741,-10.325266,473.07538276067663,593.4657351087833,570.2642040660768,694.7548238259467
5.155,-13.542127,-10.184407,473,593.5,570.6,694.7
5.16,-13.418236,-10.050132,473,593.5,570.6,694.7
5.165,-13.312027,-9.922927,472.9211858249775,593.5709327575203,570.8994938650856,694.7157628350045
5.17,-13.220067,-9.801847,472.6709991828067,593.7961007354739,571.8502031053345,694.7658001634387
5.175,-13.138638,-9.684168,472.420812540636,594.0212687134276,572.8009123455832,694.8158374918728
5.18,-13.065665,-9.565548,472.17062589846523,594.2464366913813,573.751621585832,694.8658748203069
5.185,-13.001973,-9.440517,472,594.4,574.4,694.9
5.19,-12.951499,-9.303266,472,594.4,574.4,694.9
5.195,-12.92045,-9.148656,471.92085791484425,594.3208579148443,574.7381525456655,694.9431684100849
5.2,-12.91577,-8.973283,471.64926526840003,594.0492652684001,575.8985938531997,695.0913098535999
5.205,-12.943441,-8.77628,471.37767262195587,593.7776726219558,577.059035160734,695.239451297115
5.21,-13.007031,-8.55963,471.10607997551165,593.5060799755116,578.2194764682682,695.38759274063
5.215,-13.106663,-8.327921,470.9,593.3,579.1,695.5
5.22,-13.238402,-8.087685,470.9,593.3,579.1,695.5
5.225,-13.394083,-7.846463,470.87190332637357,593.2836102737178,579.2217522523811,695.5444863999085
5.23,-13.561693,-7.611664,470.7519392500643,593.2136312292041,579.7415965830545,695.7344295207315
5.235,-13.726427,-7.389221,470.6319751737551,593.1436521846905,580.2614409137279,695.9243726415544
5.24,-13.872376,-7.182226,470.51201109744585,593.0736731401768,580.7812852444013,696.1143157623774
5.245,-13.984588,-6.989919,470.3920470211366,593.003694095663,581.3011295750746,696.3042588832003
5.25,-14.051096,-6.807474,470.2720829448274,592.9337150511493,581.820973905748,696.4942020040232
5.255,-14.064535,-6.626797,470.15211886851813,592.8637360066356,582.3408182364213,696.6841451248463
5.26,-14.02316,-6.4382,470.03215479220887,592.7937569621218,582.8606625670947,696.8740882456692
5.265,-13.931242,-6.232397,469.91219071589967,592.7237779176081,583.3805068977681,697.0640313664921
5.27,-13.798925,-6.002208,469.7922266395904,592.6537988730944,583.9003512284415,697.2539744873152
5.275,-13.641715,-5.743466,469.7,592.6,584.3,697.4
5.28,-13.479785,-5.454916,469.7,592.6,584.3,697.4
5.285,-13.336859,-5.137271,469.61033861418014,592.5880451485574,584.6287584146727,697.5075936629838
5.29,-13.237916,-4.791952,469.2352063346312,592.5380275112842,586.0042434396856,697.9577523984426
5.295,-13.205241,-4.420216,468.8600740550822,592.4880098740109,587.3797284646986,698.4079111339014
5.3,-13.253459,-4.023092,468.4849417755332,592.4379922367377,588.7552134897115,698.8580698693602
5.305,-13.38538,-3.601956,468.2,592.4,589.8,699.2
5.31,-13.590637,-3.159255,468.2,592.4,589.8,699.2
5.315,-13.847937,-2.698948,468.2,592.4,589.8,699.2
5.32,-14.129963,-2.226655,467.81195943866965,592.2402185923934,591.6032473144173,699.2
5.325,-14.408962,-1.749615,467.3350215515511,592.0438324035799,593.8196057310271,699.2
5.33,-14.661197,-1.276323,466.85808366443257,591.8474462147664,596.035964147637,699.2
5.335,-14.869545,-0.815669,466.5,591.7,597.7,699.2
5.34,-15.024582,-0.375622,466.5,591.7,597.7,699.2
5.345,-15.12466,0.038161,466.4231571130454,591.6654207008705,597.9074757947774,699.0962621026114
5.35,-15.175069,0.42336,466.2260230114117,591.5767103551353,598.4397378691884,698.8301310654059
5.355,-15.186181,0.781379,466.02888890977795,591.4880000094001,598.9719999435996,698.5640000282002
5.36,-15.170848,1.116974,465.83175480814424,591.399289663665,599.5042620180106,698.2978689909947
5.365,-15.141613,1.437215,465.6346207065105,591.3105793179298,600.0365240924217,698.0317379537892
5.37,-15.108368,1.749992,465.43748660487677,591.2218689721946,600.5687861668328,697.7656069165837
5.375,-15.076948,2.062395,465.240352503243,591.1331586264594,601.1010482412438,697.4994758793781
5.38,-15.049004,2.379279,465.0432184016093,591.0444482807242,601.633310315655,697.2333448421725
5.385,-15.023112,2.702324,464.8460842999756,590.955737934989,602.165572390066,696.9672138049671
5.39,-14.996636,3.02979,464.6489501983418,590.8670275892538,602.6978344644771,696.7010827677615
5.395,-14.967496,3.357039,464.5,590.8,603.1,696.5
5.4,-14.935128,3.67768,464.5,590.8,603.1,696.5
5.405,-14.900387,3.98508,464.4560650142119,590.9419438002384,603.133796142914,696.2296308566887
5.41,-14.864631,4.273835,464.1227666126715,592.0187540205997,603.3901795287143,694.1785637702862
5.415,-14.828548,4.540892,463.7894682111311,593.0955642409609,603.6465629145146,692.1274966838839
5.42,-14.79123,4.786145,463.45616980959073,594.1723744613222,603.9029463003149,690.0764295974816
5.425,-14.749817,5.012515,463.2,595,604.1,688.5
5.43,-14.699787,5.225592,463.2,595,604.1,688.5
5.435,-14.635846,5.432806,463.1797754389169,595.1617964886647,604.2921333302893,687.6404561539692
5.44,-14.553247,5.642077,463.1318963493984,595.5448292048127,604.7469846807151,685.6055948494325
5.445,-14.449253,5.860002,463.0840172598799,595.9278619209607,605.2018360311408,683.5707335448961
5.45,-14.324292,6.089932,463.0361381703614,596.3108946371087,605.6566873815667,681.5358722403597
5.455,-14.182301,6.330571,463,596.6,606,680
5.46,-14.030036,6.575728,463,596.6,606,680
5.465,-13.875563,6.815588,463.00368916274556,596.6737832549114,605.9040817686151,679.5905029352415
5.47,-13.726516,7.039262,463.013542139919,596.870842798381,605.6479043621048,678.4968224689856
5.475,-13.588625,7.237832,463.02339511709255,597.0679023418505,605.3917269555943,677.4031420027297
5.48,-13.464743,7.406827,463.033248094266,597.2649618853201,605.135549549084,676.3094615364737
5.485,-13.354314,7.547162,463.0431010714395,597.4620214287896,604.8793721425735,675.2157810702179
5.49,-13.253187,7.663983,463.05295404861295,597.6590809722592,604.6231947360632,674.1221006039619
5.495,-13.153887,7.763434,463.06280702578647,597.8561405157286,604.3670173295528,673.0284201377061
