Time,R Foot Inversion,R Ankle Flexion,SSRightPF,SSRightINV,SSRightDF,SSRightEVR
1.3,7.43704,-16.404178,455.77537124832725,547.7563744025999,514.9507424966546,671.8985150066909
1.305,7.233946,-16.474725,455.842189320079,546.6538762186963,515.0843786401581,671.6312427196839
1.31,6.994007,-16.56962,455.90225538704556,545.5939968088586,515.0533998420385,671.5511109320527
1.315,6.722747,-16.68937,455.9189861584242,544.807650554062,513.9658997024261,672.6720726144224
1.32,6.429918,-16.8324,455.9357169298029,544.0213042992652,512.8783995628136,673.7930342967921
1.325,6.128389,-16.99653,455.9524477011815,543.2349580444686,511.7908994232012,674.9139959791619
1.33,5.83232,-17.18015,455.96917847256015,542.4486117896719,510.70339928358874,676.0349576615316
1.335,5.555129,-17.382796,455.9859092439388,541.6622655348751,509.6158991439763,677.1559193439014
1.34,5.307799,-17.605087,456,541,508.7,678.1
1.345,5.09806,-17.84822,456,541,508.7,678.1
1.35,4.930708,-18.113369,456,541,508.7,678.1
1.355,4.808666,-18.401151,456.2726951825655,541.0874682661059,508.0311250238959,678.0742740393806
1.36,4.733866,-18.711121,458.04337408398646,541.6554218759957,503.68795036003314,677.9072288600013
1.365,4.707162,-19.041119,459.81405298540756,542.2233754858854,499.3447756961702,677.740183680622
1.37,4.727306,-19.386518,461.3,542.7,495.7,677.6
1.375,4.789887,-19.739741,461.3,542.7,495.7,677.6
1.38,4.887233,-20.090328,461.3,542.7,495.7,677.6
1.385,5.009629,-20.425701,461.3,542.7,495.7,677.6
1.39,5.147486,-20.732468,461.3,542.7,495.7,677.6
1.395,5.293654,-20.997981,461.3,542.7,495.7,677.6
1.4,5.445052,-21.211763,461.3,542.7,495.7,677.6
1.405,5.603073,-21.366388,461.3,542.7,495.7,677.6
1.41,5.772643,-21.45767,461.3,542.7,495.7,677.6
1.415,5.960249,-21.48433,461.4911481552285,543.1061898298606,495.59646141591793,677.002662014911
1.42,6.171553,-21.44753,462.2929650162493,544.8100506595297,495.16214394953164,674.496984324221
1.425,6.409326,-21.350572,463.0947818772701,546.5139114891989,494.72782648314535,671.9913066335309
1.43,6.672388,-21.198786,463.5331305954939,547.9098896078455,494.4,669.7947510893181
1.435,6.955943,-20.999398,462.8525631448348,548.3580681729137,494.4,668.5498106307954
1.44,7.253234,-20.761113,462.1719956941757,548.8062467379818,494.4,667.3048701722726
1.445,7.5578,-20.493266,461.49142824351657,549.2544253030501,494.4,666.0599297137497
1.45,7.86528,-20.204533,460.8108607928574,549.7026038681183,494.4,664.8149892552269
1.455,8.173971,-19.901539,460.1302933421983,550.1507824331865,494.4,663.5700487967041
1.46,8.484099,-19.587915,459.6,550.5,494.4,662.6
1.465,8.796455,-19.26436,459.6,550.5,494.4,662.6
1.47,9.111279,-18.929979,459.6,550.5,494.4,662.6
1.475,9.427922,-18.584654,459.37099145713324,550.781353352665,494.53086202449526,662.2270432301884
1.48,9.745244,-18.231665,458.22360050960197,552.1910050882034,495.1865139945132,660.3584351156375
1.485,10.062176,-17.879512,457.07620956207063,553.6006568237418,495.84216596453103,658.4898270010864
1.49,10.377826,-17.542028,456.1,554.8,496.4,656.9
1.495,10.690806,-17.236396,456.1,554.8,496.4,656.9
1.5,10.99801,-16.979511,456.1,554.8,496.4,656.9
1.505,11.293488,-16.783853,456.1,554.8,496.4,656.9
1.51,11.567971,-16.654341,456.1,554.8,496.4,656.9
1.515,11.80924,-16.587305,456.1,554.8,496.4,656.9
1.52,12.003105,-16.571722,456.1,554.8,496.4,656.9
1.525,12.134712,-16.59204,456.1,554.8,496.4,656.9
1.53,12.189932,-16.631504,456.1,554.8,496.4,656.9
1.535,12.156679,-16.675147,456.08895525312136,554.8303730539162,496.5352981492634,656.8144032116904
1.54,12.026048,-16.711941,455.9542471877635,555.2008202336505,498.18547194989765,655.7704157051668
1.545,11.793194,-16.735828,455.81953912240556,555.5712674133847,499.8356457505319,654.726428198643
1.55,11.457834,-16.745532999999998,455.6924678414799,555.8246784147995,501.3564911889004,653.8451929511202
1.555,11.024279,-16.743306,455.6255783749302,555.1557837493023,501.8581621880233,654.2465297504186
1.56,10.50099,-16.733021,455.55868890838053,554.4868890838051,502.3598331871462,654.6478665497169
1.565,9.899836,-16.718265,455.4917994418308,553.8179944183079,502.86150418626903,655.0492033490152
1.57,9.235337,-16.700989,455.4249099752811,553.1490997528108,503.3631751853919,655.4505401483135
1.575,8.524026,-16.681054,455.3580205087314,552.4802050873136,503.8648461845148,655.8518769476119
1.58,7.783808,-16.656658,455.3,551.9,504.3,656.2
1.585,7.033076,-16.625314,455.3,551.9,504.3,656.2
1.59,6.289446,-16.584973,455.3,551.9,504.3,656.2
1.595,5.568288,-16.534947,455.2854179633093,551.5463856102509,504.30364550917267,656.3713389311156
1.6,4.881528,-16.476435,455.1518892435035,548.3083141549603,504.3370276891241,657.9403013888337
1.605,4.237188,-16.412501,455.0183605236977,545.0702426996697,504.37040986907556,659.5092638465518
1.61,3.639774,-16.347452,454.9,542.2,504.4,660.9
1.615,3.091139,-16.285754,454.9,542.2,504.4,660.9
1.62,2.59118,-16.230781,454.9,542.2,504.4,660.9
1.625,2.137748,-16.183623,454.9,542.2,504.4,660.9
1.63,1.725716,-16.142096,454.9,542.2,504.4,660.9
1.635,1.346321,-16.100409,454.9,542.2,504.4,660.9
1.64,0.988565,-16.050196,454.9,542.2,504.4,660.9
1.645,0.642873,-15.982865,454.9,542.2,504.4,660.9
1.65,0.305157,-15.892235,454.9,542.2,504.4,660.9
1.655,-0.020656,-15.776404,454.90414946816895,541.8680425464837,504.42904627718264,661.1489680901373
1.66,-0.322545,-15.638441,454.93563374593714,539.3493003250286,504.64943622156,663.0380247562285
1.665,-0.583186,-15.485779,454.9671180237053,536.8305581035738,504.8698261659373,664.9270814223197
1.67,-0.785407,-15.328411,454.9986023014735,534.3118158821189,505.0902161103146,666.8161380884108
1.675,-0.918523,-15.176389,454.98365706829765,533.5789685953109,505.50857329255865,667.7334895168195
1.68,-0.982575,-15.037482,454.966554911315,532.9290866299694,505.93612721712543,668.6056995229358
1.685,-0.988323,-14.915748,454.9494527543323,532.279204664628,506.3636811416922,669.477909529052
1.69,-0.953485,-14.811288,454.9323505973496,531.6293226992865,506.79123506625893,670.3501195351682
1.695,-0.897774,-14.720804,454.91524844036695,530.9794407339449,507.2187889908257,671.2223295412844
1.7,-0.839104,-14.638459,454.9,530.4,507.6,672
1.705,-0.791691,-14.556761,454.9,530.4,507.6,672
1.71,-0.765467,-14.467579,454.9,530.4,507.6,672
1.715,-0.766113,-14.36346,454.87322685449584,530.1992014087189,507.78071873215305,672.2811180277936
1.72,-0.795476,-14.239123,454.7401503902532,529.2011279268988,508.67898486579105,673.6784209023416
1.725,-0.852422,-14.092659,454.6070739260105,528.2030544450789,509.57725099942894,675.0757237768895
1.73,-0.934015,-13.925840000000001,454.5,527.4,510.3,676.2
1.735,-1.036731,-13.743306,454.5,527.4,510.3,676.2
1.74,-1.157359,-13.551011,454.5,527.4,510.3,676.2
1.745,-1.293434,-13.354675,454.5,527.4,510.3,676.2
1.75,-1.443175,-13.158884,454.5,527.4,510.3,676.2
