Time,R Foot Inversion,R Ankle Flexion,SSRightPF,SSRightINV,SSRightDF,SSRightEVR
1.08,0.91281,-6.935856,457.39866418619374,526.0695164027866,524.7153753799873,707.5469276282457
1.085,0.918579,-7.27543,457.8967211842938,525.0069948068398,525.1968304781508,708.6924587238759
1.09,0.990386,-7.67207,457.9,525,525.2,708.7
1.095,1.113242,-8.11101,457.9,525,525.2,708.7
1.1,1.269106,-8.575674,457.9025233622485,524.9998372024356,525.189906551006,708.7013430799066
1.105,1.440446,-9.049477,459.9777681411551,524.8659504425061,516.8889274353796,709.8059088493245
1.11,1.613332,-9.516847,462.05301292006163,524.7320636825767,508.58794831975354,710.9104746187425
1.115,1.779593,-9.963931,464.1,524.6,500.4,712
1.12,1.937774,-10.379453,464.1,524.6,500.4,712
1.125,2.092613,-10.755634,464.1,524.6,500.4,712
1.13,2.252869,-11.088628,464.1,524.6,500.4,712
1.135,2.427807,-11.377967,464.1,524.6,500.4,712
1.14,2.623163,-11.625167,464.1,524.6,500.4,712
1.145,2.837658,-11.832165,464.1,524.6,500.4,712
1.15,3.06124,-12.000389,464.1,524.6,500.4,712
1.155,3.276066,-12.130832,464.1,524.6,500.4,712
1.16,3.460314,-12.224869,464.1023406166295,524.5899353484934,500.3943825200893,712.0046812332589
1.165,3.593489,-12.285194,464.4357166588509,523.1564183669415,499.594280018758,712.6714333177017
1.17,3.661148,-12.316352,464.7690927010722,521.7229013853894,498.79417751742665,713.3381854021444
1.175,3.657385,-12.324734,465.0981549537848,520.2901597535185,498.00184504621524,714.0045511139976
1.18,3.584568,-12.318191,464.8490021939378,518.9613450343346,498.25099780606223,714.6191279216202
1.185,3.450863,-12.305422,464.5998494340908,517.6325303151508,498.5001505659092,715.2337047292427
1.19,3.266665,-12.295196,464.3506966742438,516.3037155959669,498.7493033257562,715.8482815368653
1.195,3.041243,-12.295455,464.10154391439687,514.9749008767831,498.99845608560315,716.4628583444878
1.2,2.780612,-12.312524,463.8523911545499,513.6460861575991,499.24760884545015,717.0774351521104
1.205,2.487076,-12.350817,463.6032383947029,512.3172714384152,499.49676160529714,717.692011959733
1.21,2.160215,-12.413199,463.6,512.3,499.5,717.7
1.215,1.798687,-12.501553,463.6,512.3,499.5,717.7
1.22,1.402118,-12.616852,463.5993981026421,512.2943822913264,499.5020063245263,717.7010031622632
1.225,0.972448,-12.758314,463.2987143847128,509.4880009239862,500.50428538429065,718.2021426921453
1.23,0.514231,-12.921892,462.9980306667835,506.68161955664584,501.5065644440551,718.7032822220276
1.235,0.033698,-13.098836,462.7,503.9,502.5,719.2
1.24,-0.463102,-13.275112,462.7,503.9,502.5,719.2
1.245,-0.971976,-13.432472,462.7,503.9,502.5,719.2
1.25,-1.490717,-13.551633,462.7,503.9,502.5,719.2
1.255,-2.017469,-13.616915,462.7,503.9,502.5,719.2
1.26,-2.548832,-13.620311,462.7,503.9,502.5,719.2
1.265,-3.079381,-13.562918,462.7,503.9,502.5,719.2
1.27,-3.602812,-13.453256,462.7,503.9,502.5,719.2
1.275,-4.113735,-13.303543,462.7,503.9,502.5,719.2
1.28,-4.609164,-13.125561,462.666034687379,503.77141703079195,502.5873393753111,719.2800610940352
1.285,-5.089212,-12.927498,462.2020593399126,502.01493892966914,503.78041884022474,720.373717270206
1.29,-5.556819,-12.71259,461.7380839924462,500.2584608285464,504.9734983051383,721.4673734463768
1.295,-6.016423,-12.479697,461.2908006257222,498.57332181459446,506.1423171216778,722.5386373719667
1.3,-6.471761,-12.225428,461.12594703371514,498.09524639777385,506.90064364491053,723.2310224583965
1.305,-6.923382,-11.947056,460.961093441708,497.61717098095323,507.65897016814324,723.9234075448264
1.31,-7.366758,-11.645256,460.7962398497009,497.1390955641326,508.4172966913759,724.6157926312562
1.315,-7.791946,-11.325668,460.6313862576938,496.661020147312,509.1756232146086,725.3081777176861
1.32,-8.185163,-10.998736,460.4665326656867,496.1829447304914,509.93394973784126,726.0005628041159
1.325,-8.531917,-10.678019,460.30167907367957,495.70486931367077,510.69227626107397,726.6929478905458
1.33,-8.82065,-10.377715,460.3,495.7,510.7,726.7
1.335,-9.045786,-10.110186,460.3,495.7,510.7,726.7
1.34,-9.209366,-9.884042,460.3,495.7,510.7,726.7
1.345,-9.321004,-9.703006,459.6382691756615,495.3360480466138,512.7513655554494,727.7918558601586
1.35,-9.396368,-9.565624,458.9705352309995,494.96879437704973,514.8213407839016,728.8936168688509
1.355,-9.454616,-9.465693,458.30280128633746,494.6015407074856,516.891316012354,729.9953778775432
1.36,-9.515296,-9.393241,458.3,494.6,516.9,730
1.365,-9.595157,-9.335787,458.3,494.6,516.9,730
1.37,-9.705318,-9.279628,458.3,494.6,516.9,730
1.375,-9.849178,-9.211036,458.3,494.6,516.9,730
1.38,-10.021402,-9.117462,458.3,494.6,516.9,730
1.385,-10.208161,-8.988869,458.3,494.6,516.9,730
1.39,-10.388651,-8.819163,458.3,494.6,516.9,730
1.395,-10.537505,-8.607599,458.3,494.6,516.9,730
1.4,-10.627825,-8.359767,458.3,494.6,516.9,730
1.405,-10.635915,-8.086766,457.8078207305351,494.698435853893,518.5734095161806,730.8202987824416
1.41,-10.548418,-7.801393,457.3038591797501,494.79922816404996,520.2868787888498,731.6602347004166
1.415,-10.368311,-7.51309,456.79998652650227,494.89998652650223,522.0001818922199,732.5000639991144
1.42,-10.114998,-7.224982,456.7336579518544,494.8336579518544,522.8956176499659,732.8151247286917
1.425,-9.819487,-6.933884,456.66732937720656,494.7673293772065,523.7910534077116,733.1301854582689
1.43,-9.519304,-6.631782,456.6010008025587,494.70100080255867,524.6864891654576,733.4452461878461
1.435,-9.254596,-6.308046,456.53467222791085,494.63467222791087,525.5819249232034,733.7603069174235
1.44,-9.063333,-5.952595,456.468343653263,494.568343653263,526.4773606809493,734.0753676470007
1.445,-8.973088,-5.560168,456.40201507861514,494.50201507861516,527.3727964386952,734.3904283765779
1.45,-8.989798,-5.134968,456.4,494.5,527.4,734.4
1.455,-9.090818,-4.693249,456.4,494.5,527.4,734.4
1.46,-9.232024,-4.260823,456.4,494.5,527.4,734.4
1.465,-9.366348,-3.866489,456.30063622555537,494.46687874185176,529.0560629074109,734.698091323334
1.47,-9.458537,-3.536383,456.20109417125497,494.433698057085,530.7150971457503,734.9967174862351
1.475,-9.488113,-3.291699,456.1015521169546,494.4005173723182,532.3741313840895,735.295343649136
1.48,-9.446352,-3.147413,456.1,494.4,532.4,735.3
1.485,-9.333795,-3.109976,456.1,494.4,532.4,735.3
1.49,-9.15898,-3.174712,456.1,494.4,532.4,735.3
1.495,-8.937131,-3.324581,456.1,494.4,532.4,735.3
1.5,-8.688112,-3.531389,456.1,494.4,532.4,735.3
1.505,-8.433635,-3.759653,456.1,494.4,532.4,735.3
1.51,-8.194202,-3.972494,456.1,494.4,532.4,735.3
1.515,-7.986533,-4.138158,456.1,494.4,532.4,735.3
1.52,-7.822157,-4.235267,456.1,494.4,532.4,735.3
1.525,-7.707447,-4.254939,456.0341474264095,494.4,534.0133880529678,736.0902308830863
1.53,-7.644843,-4.198959,455.96775086472326,494.4,535.6401038142803,736.886989623321
1.535,-7.634584,-4.074981,455.901354303037,494.4,537.266819575593,737.6837483635559
1.54,-7.676087,-3.89124,455.78712396979637,494.3677497056561,538.1223825057691,738.264380151018
1.545,-7.768348,-3.653281,455.6718976468187,494.33482789909107,538.9618885731778,738.8405117659064
1.55,-7.909149,-3.363867,455.55667132384104,494.301906092526,539.8013946405864,739.4166433807947
1.555,-8.093461,-3.025471,455.4414450008634,494.268984285961,540.6409007079951,739.992774995683
1.56,-8.311812,-2.643528,455.3262186778857,494.2360624793959,541.4804067754038,740.5689066105713
1.565,-8.549561,-2.228432,455.21099235490806,494.2031406728309,542.3199128428125,741.1450382254596
1.57,-8.787818,-1.795072,455.2,494.2,542.4,741.2
1.575,-9.006258,-1.359995,455.2,494.2,542.4,741.2
1.58,-9.187273,-0.937529,455.2,494.2,542.4,741.2
1.585,-9.319844,-0.536751,455.0448734523019,494.1069240713811,544.1684426437583,742.596138929283
1.59,-9.40093,-0.16072,454.86859330738775,494.0011559844326,546.1780362957795,744.1826602335102
1.595,-9.433269,0.191952,454.7,493.9,548.1,745.7
1.6,-9.420977,0.524462,454.7,493.9,548.1,745.7
1.605,-9.366039,0.839755,454.7,493.9,548.1,745.7
1.61,-9.267715,1.139795,454.7,493.9,548.1,745.7
1.615,-9.124496,1.42588,454.7,493.9,548.1,745.7
1.62,-8.936718,1.699241,454.7,493.9,548.1,745.7
