Time,R Foot Inversion,R Ankle Flexion,SSRightPF,SSRightINV,SSRightDF,SSRightEVR
0.63,-14.398186,-12.207911,455.3,483.5,567,558.9
0.635,-14.450933,-12.326236,455.3,483.5,567,558.9
0.64,-14.477778,-12.432966,455.3,483.5,567,558.9
0.645,-14.481915,-12.526541,455.3,483.5,567,558.9
0.65,-14.465656,-12.607661,455.3,483.5,567,558.9
0.655,-14.429671,-12.680197,455.3,483.5,567,558.9
0.66,-14.373636,-12.751396,455.3,483.5,567,558.9
0.665,-14.298064,-12.831286,455.56114966609925,483.44777006678015,565.2764122037449,559.7356789315176
0.67,-14.206445,-12.931301,455.8,483.4,563.7,560.5
0.675,-14.10652,-13.062272,455.8,483.4,563.7,560.5
0.68,-14.009821,-13.232128,455.8,483.4,563.7,560.5
0.685,-13.929384,-13.443861,455.8,483.4,563.7,560.5
0.69,-13.876255,-13.694315,455.8,483.4,563.7,560.5
0.695,-13.855798,-13.974297,456.2371013644432,483.7278260233324,559.8753630611222,560.8824636938878
0.7,-13.864793,-14.27007,456.6,484,556.7,561.2
0.705,-13.890395,-14.565852,456.6,484,556.7,561.2
0.71,-13.912243,-14.846393,456.6,484,556.7,561.2
0.715,-13.909317,-15.098626,456.6,484,556.7,561.2
0.72,-13.870463,-15.312008,456.6,484,556.7,561.2
0.725,-13.80051,-15.478571,457.56191015111216,483.89312109432086,557.1275156227165,561.948152339754
0.73,-13.714866,-15.593697,458.4,483.8,557.5,562.6
0.735,-13.629044,-15.656848,458.4,483.8,557.5,562.6
0.74,-13.55401,-15.671099,458.4,483.8,557.5,562.6
0.745,-13.497516,-15.641815,458.4,483.8,557.5,562.6
0.75,-13.466058,-15.575394,458.4,483.8,557.5,562.6
0.755,-13.465392,-15.478376,458.4,483.8,557.5,562.6
0.76,-13.499928,-15.356884,458.4,483.8,557.5,562.6
0.765,-13.571614,-15.216251,458.4,483.8,557.5,562.6
0.77,-13.678956,-15.060758,458.4,483.8,557.5,562.6
0.775,-13.816621,-14.893451,458.4,483.8,557.5,562.6
0.78,-13.975836,-14.716157,458.4,483.8,557.5,562.6
0.785,-14.145544,-14.529801,458.4,483.8,557.5,562.6
0.79,-14.314086,-14.335038,458.4,483.8,557.5,562.6
0.795,-14.470996,-14.132981,458.4,483.8,557.5,562.6
0.8,-14.608481,-13.92563,458.4,483.8,557.5,562.6
0.805,-14.722236,-13.715809,458.4,483.8,557.5,562.6
0.81,-14.811465,-13.506727,458.4,483.8,557.5,562.6
0.815,-14.878179,-13.301578,458.05214976444336,483.8434812794446,558.326144309447,563.9044383833375
0.82,-14.926026,-13.103445,457.67396938890516,483.89075382638686,559.2243227013502,565.3226147916057
0.825,-14.95904,-12.915393,456.1,484.1,565,569.4
0.83,-14.98069,-12.740373,456.1,484.1,565,569.4
0.835,-14.993462,-12.580679,456.1,484.1,565,569.4
0.84,-14.998914,-12.437111,456.1,484.1,565,569.4
0.845,-14.998005,-12.308281,455.6495863945947,484.40027573693686,567.3021139831828,570.4509650792791
0.85,-14.991505,-12.190468,455.2,484.7,569.6,571.5
0.855,-14.980382,-12.07817,455.2,484.7,569.6,571.5
0.86,-14.966098,-11.965181,455.2,484.7,569.6,571.5
0.865,-14.950698,-11.845943,455.2,484.7,569.6,571.5
0.87,-14.936642,-11.716825,455.2,484.7,569.6,571.5
0.875,-14.926384,-11.576996,455.2,484.7,569.6,571.5
0.88,-14.921902,-11.428537,455.2,484.7,569.6,571.5
0.885,-14.924312,-11.275692,455.2,484.7,569.6,571.5
0.89,-14.933656,-11.123478,455.2,484.7,569.6,571.5
0.895,-14.948856,-10.976141,455.2,484.7,569.6,571.5
0.9,-14.967858,-10.835981,455.2,484.7,569.6,571.5
0.905,-14.988058,-10.702853,455.00730916275234,484.50730916275234,571.767771919036,571.5481727093119
0.91,-15.006986,-10.574353,454.8,484.3,574.1,571.6
0.915,-15.023033,-10.446492,454.8,484.3,574.1,571.6
0.92,-15.03591,-10.31464,454.8,484.3,574.1,571.6
0.925,-15.046645,-10.174636,454.8,484.3,574.1,571.6
0.93,-15.057135,-10.023903,454.8,484.3,574.1,571.6
0.935,-15.069488,-9.862335,454.8,484.3,574.1,571.6
0.94,-15.085439,-9.692559,454.8,484.3,574.1,571.6
0.945,-15.106041,-9.519355,454.8,484.3,574.1,571.6
0.95,-15.13159,-9.348373,454.8,484.3,574.1,571.6
0.955,-15.161581,-9.184574,454.8,484.3,574.1,571.6
0.96,-15.194631,-9.030944,454.8,484.3,574.1,571.6
0.965,-15.228525,-8.887817,454.8402736857383,484.21945262852347,576.4761474585584,571.318084199832
0.97,-15.260642,-8.7529420000000009,454.88375554887466,484.13248890225066,579.0415773836057,571.0137111578773
0.975,-15.288823,-8.622196,455.2,483.7,583.6,570.2
0.98,-15.312418,-8.490688,455.2,483.7,583.6,570.2
0.985,-15.333034,-8.353872,455.2,483.7,583.6,570.2
0.99,-15.354542,-8.208306,455.2,483.7,583.6,570.2
0.995,-15.382179,-8.051887,455.2,483.7,583.6,570.2
1,-15.421029,-7.883654,455.2,483.7,583.6,570.2
1.005,-15.474468,-7.703416,455.2,483.7,583.6,570.2
1.01,-15.543189,-7.511463,455.2,483.7,583.6,570.2
1.015,-15.625121,-7.308518,455.2,483.7,583.6,570.2
1.02,-15.71616,-7.095977,455.2,483.7,583.6,570.2
1.025,-15.811325,-6.876405,455.0229567635472,484.05408647290557,585.0606067007354,570.2885216182264
1.03,-15.905836,-6.65416,454.8183341098413,484.46333178031733,586.7487435938091,570.3908329450793
1.035,-15.995673,-6.435924,454.8,484.5,586.9,570.4
1.04,-16.07749,-6.230846,454.8,484.5,586.9,570.4
1.045,-16.148014,-6.050082,454.8,484.5,586.9,570.4
1.05,-16.203172,-5.905655,454.8,484.5,586.9,570.4
1.055,-16.237173,-5.808779,454.7561148796499,484.10503391684904,588.8309452954048,569.9611487964988
1.06,-16.241774,-5.767844,454.70623494434403,483.6561144990962,591.025662448863,569.4623494434402
1.065,-16.206049,-5.786383,454.7,483.6,591.3,569.4
1.07,-16.117038,-5.861369,454.7,483.6,591.3,569.4
1.075,-15.961563,-5.982255,454.7,483.6,591.3,569.4
1.08,-15.729137,-6.131006,454.7,483.6,591.3,569.4
1.085,-15.415423,-6.283204,454.93568311734197,483.97709298774714,592.1013225989627,569.8242296112155
1.09,-15.025398,-6.410249,455.2,484.4,593,570.3
1.095,-14.575236,-6.482664,455.2,484.4,593,570.3
1.1,-14.092249,-6.474431,455.2,484.4,593,570.3
1.105,-13.612666,-6.367741,455.2,484.4,593,570.3
1.11,-13.177567,-6.157059,455.2,484.4,593,570.3
1.115,-12.827688,-5.85129,455.2,484.4,593,570.3
1.12,-12.597923,-5.47308,455.2,484.4,593,570.3
1.125,-12.512491,-5.054974,455.2,484.4,593,570.3
1.13,-12.581561,-4.633168,455.2,484.4,593,570.3
