Time,R Foot Inversion,R Ankle Flexion,SSRightPF,SSRightINV,SSRightDF,SSRightEVR
1.55,-7.159487,-18.04122,480.5197323289059,501.1197323289059,569.7292639044913,555.8795984933589
1.555,-7.172433,-18.081357,480.4,501,569.4,555.7
1.56,-7.204013,-18.173816,480.4,501,569.4,555.7
1.565,-7.242775,-18.350556,480.4,501,569.4,555.7
1.57,-7.273703,-18.643636,482.8291510485008,499.0881681562725,562.1575311331734,556.7121462702088
1.575,-7.280496,-19.079903,485.6328996063481,496.8815141987075,553.7982067292214,557.8803748359784
1.58,-7.248586,-19.675134,488.43664816419505,494.67486024114277,545.4388823252702,559.048603401748
1.585,-7.168243,-20.42863,491.2,492.5,537.2,560.2
1.59,-7.036992,-21.319636,491.2,492.5,537.2,560.2
1.595,-6.860666,-22.306957,491.2,492.5,537.2,560.2
1.6,-6.652614,-23.332493,491.2,492.5,537.2,560.2
1.605,-6.431095,-24.328341000000002,491.2,492.5,537.2,560.2
1.61,-6.21568,-25.226065,491.2,492.5,537.2,560.2
1.615,-6.024014,-25.966033,491.2,492.5,537.2,560.2
1.62,-5.869985,-26.504665,491.2,492.5,537.2,560.2
1.625,-5.763274,-26.81817,491.9106228735824,491.8683352234823,536.8841676117412,560.967021514343
1.63,-5.709351,-26.902575,493.28779698965974,490.6441804536358,536.2720902268179,562.4534951634423
1.635,-5.709049,-26.771049,494.6649711057371,489.4200256837892,535.6600128418946,563.9399688125417
1.64,-5.757816,-26.449978,496.0421452218146,488.19587091394254,535.0479354569712,565.4264424616412
1.645,-5.845664,-25.974951,497.419319337892,486.97171614409604,534.435858072048,566.9129161107405
1.65,-5.958857,-25.386991,497.5,486.9,534.4,567
1.655,-6.08329,-24.728858,497.5,486.9,534.4,567
1.66,-6.208266,-24.041291,495.1866867440136,486.78136855097506,536.2981031843991,567.889735867687
1.665,-6.32888,-23.359464,490.70006187772555,486.55128522449877,539.9794364080201,569.6153608162593
1.67,-6.445993,-22.710277,486.21343701143746,486.3212018980224,543.6607696316411,571.3409857648318
1.675,-6.564154,-22.110966,481.9,486.1,547.2,573
1.68,-6.688753,-21.569237,481.9,486.1,547.2,573
1.685,-6.823671,-21.084727,481.9,486.1,547.2,573
1.69,-6.970104,-20.651361,480.70058209191757,486.1,548.6608295034338,572.5848168779714
1.695,-7.126515,-20.260082,478.54028288431067,486.1,551.2919631537243,571.8370209984153
1.7,-7.289293,-19.901445,476.37998367670355,486.1,553.923096804015,571.0892251188588
1.705,-7.453628,-19.567678,474.21968446909665,486.1,556.5542304543054,570.3414292393027
1.71,-7.614198,-19.253921,474.1,486.1,556.7,570.3
1.715,-7.765538,-18.958536,474.1,486.1,556.7,570.3
1.72,-7.902173,-18.682514,474.1,486.1,556.7,570.3
1.725,-8.018721,-18.428213,474.1,486.1,556.7,570.3
1.73,-8.110155,-18.197807,474.1,486.1,556.7,570.3
1.735,-8.172374,-17.991946,474.1,486.1,556.7,570.3
1.74,-8.203028,-17.809009,474.1,486.1,556.7,570.3
1.745,-8.202389,-17.645133,473.7492899129417,486.06606031415566,557.4014201741167,570.3
1.75,-8.173959,-17.494859,473.07590394066983,486.00089392974223,558.7481921186603,570.3
1.755,-8.124569,-17.352117,472.402517968398,485.93572754532886,560.094964063204,570.3
1.76,-8.063909,-17.211236,471.72913199612617,485.87056116091543,561.4417360077476,570.3
1.765,-8.003532,-17.0678,471.0557460238543,485.80539477650206,562.7885079522914,570.3
1.77,-7.955418,-16.919218,471,485.8,562.9,570.3
1.775,-7.930291,-16.76491,471,485.8,562.9,570.3
1.78,-7.936017,-16.606048,471.08689272675684,485.69138409155397,564.2033909013525,571.0168649957438
1.785,-7.976428,-16.444948,471.192679264794,485.55915091900755,565.7901889719096,571.8896039345503
1.79,-8.050828,-16.284392,471.2984658028311,485.42691774646113,567.3769870424667,572.7623428733567
1.795,-8.154233,-16.127148,471.4,485.3,568.9,573.6
1.8,-8.278228,-15.975761,471.4,485.3,568.9,573.6
1.805,-8.412279,-15.832441,471.4,485.3,568.9,573.6
1.81,-8.545283,-15.698841,471.6907492588856,485.36709598281976,569.5262291729845,573.6223653276066
1.815,-8.667122,-15.575643,472.0282020039485,485.4449696932189,570.2530504700429,573.648323231073
1.82,-8.769982,-15.462104,472.3656547490113,485.522843403618,570.9798717671014,573.6742811345393
1.825,-8.849243,-15.355806,472.7,485.6,571.7,573.7
1.83,-8.903883,-15.252782,472.7,485.6,571.7,573.7
1.835,-8.936328,-15.148034000000001,472.7,485.6,571.7,573.7
1.84,-8.951822,-15.036235,472.7,485.6,571.7,573.7
1.845,-8.957344,-14.912425,472.7,485.6,571.7,573.7
1.85,-8.960277,-14.772547,472.7,485.6,571.7,573.7
1.855,-8.967088,-14.613755,472.7,485.6,571.7,573.7
1.86,-8.982381,-14.434421,472.7,485.6,571.7,573.7
1.865,-9.008496,-14.233918,472.71168160560364,485.564955183189,572.0854929849213,574.0154033512993
1.87,-9.045685,-14.012328,472.733672168278,485.498983495166,572.8111815531742,574.6091485435061
1.875,-9.092646,-13.770449,472.75566273095234,485.43301180714303,573.536870121427,575.2028937357129
1.88,-9.147079,-13.510313,472.77765329362666,485.36704011912,574.2625586896797,575.7966389279198
1.885,-9.206066,-13.236127,472.799643856301,485.30106843109706,574.9882472579326,576.3903841201267
1.89,-9.266254,-12.955049,472.8,485.3,575,576.4
1.895,-9.324018,-12.677065,472.8,485.3,575,576.4
1.9,-9.375804,-12.413497,472.25628954752074,485.2290812453288,575.5673500373697,576.8964312826985
1.905,-9.418726,-12.174371,471.66530364997493,485.1519961282576,576.1840309739392,577.4360271021968
1.91,-9.451336,-11.965484,471.074317752429,485.0749110111864,576.8007119105089,577.9756229216953
1.915,-9.474279,-11.786291,470.5,485,577.4,578.5
1.92,-9.49049,-11.629486,470.5,485,577.4,578.5
1.925,-9.504725,-11.482458,470.5,485,577.4,578.5
1.93,-9.522473,-11.330139,469.9734560705815,485.02507352044853,577.8513233680729,578.8761028067274
1.935,-9.548564,-11.158392,469.441919557779,485.0503847829629,578.3069260933323,579.2557717444436
1.94,-9.585888,-10.957051,468.9103830449764,485.07569604547734,578.7625288185917,579.6354406821597
1.945,-9.634581,-10.721953,468.4,485.1,579.2,580
1.95,-9.691874,-10.455656,468.4,485.1,579.2,580
1.955,-9.752583,-10.166834,468.4,485.1,579.2,580
1.96,-9.81013,-9.868592,468.4,485.1,579.2,580
1.965,-9.857851,-9.576066,468.4,485.1,579.2,580
1.97,-9.890304,-9.303772,468.4,485.1,579.2,580
1.975,-9.90425,-9.063235,468.4,485.1,579.2,580
1.98,-9.899033,-8.86143,468.4,485.1,579.2,580
1.985,-9.876303,-8.700399,468.1793367254419,485.06690050881633,579.5640944030209,579.7021045793465
1.99,-9.8392,-8.577986,467.73192998175944,484.9997894972639,580.302315530097,579.0981054753752
1.995,-9.791315,-8.489236,467.28452323807693,484.93267848571156,581.0405366571731,578.4941063714039
2,-9.735744,-8.427834,466.8371164943945,484.8655674741592,581.7787577842491,577.8901072674325
2.005,-9.674442,-8.387117,466.4,484.8,582.5,577.3
2.01,-9.607982,-8.36051,466.4,484.8,582.5,577.3
2.015,-9.535673,-8.341506,466.4,484.8,582.5,577.3
2.02,-9.455983,-8.323451,466.148036268386,484.81574773322586,583.0826661293572,576.9063066693532
2.025,-9.367064,-8.299466,465.69730845590703,484.8439182215058,584.124974195715,576.2020444623547
2.03,-9.267172,-8.262684,465.24658064342805,484.8720887097857,585.1672822620727,575.4977822553562
2.035,-9.154864,-8.206848,464.8,484.9,586.2,574.8
2.04,-9.029029,-8.127108,464.8,484.9,586.2,574.8
2.045,-8.888899,-8.020831,464.808924935368,485.020486627468,586.213387403052,574.6348886956919
2.05,-8.734098,-7.888253,464.8569048022147,485.6682148298977,586.285357203322,573.747261159029
2.055,-8.564733,-7.732836,464.9048846690613,486.3159430323275,586.357327003592,572.859633622366
2.06,-8.381476,-7.561121,464.95286453590796,486.96367123475716,586.4292968038619,571.9720060857031
2.065,-8.185572,-7.382007,465,487.6,586.5,571.1
2.07,-7.978663,-7.205594,465,487.6,586.5,571.1
2.075,-7.762433,-7.041945,465,487.6,586.5,571.1
2.08,-7.538282,-6.900036,465,487.6,586.5,571.1
2.085,-7.307292,-6.786935,465,487.6,586.5,571.1
2.09,-7.07061,-6.707146,465,487.6,586.5,571.1
2.095,-6.830114,-6.66212,465,487.6,586.5,571.1
2.1,-6.589055,-6.650152,465,487.6,586.5,571.1
2.105,-6.352285,-6.666984,464.9420605374586,488.0171641302981,586.2450663648178,570.5553690521109
2.11,-6.125881,-6.707227,464.8321607344988,488.8084427116086,585.7615072317948,569.5223109042888
2.115,-5.916232,-6.76633,464.72226093153904,489.5997212929191,585.2779480987716,568.4892527564667
2.12,-5.728928,-6.842443,464.6123611285792,490.3909998742297,584.7943889657485,567.4561946086445
2.125,-5.567857,-6.937509,464.50246132561944,491.1822784555402,584.3108298327254,566.4231364608225
2.13,-5.434682,-7.05733,464.5,491.2,584.3,566.4
2.135,-5.328748,-7.210766,464.5,491.2,584.3,566.4
2.14,-5.247329,-7.408581,464.9301366372962,492.470858246557,583.0682450841063,564.9336251001265
2.145,-5.186203,-7.662401,465.5262109506214,494.23198689956337,581.3613050050386,562.9015535774269
2.15,-5.140479,-7.984142,466.12228526394665,495.9931155525697,579.6543649259709,560.8694820547272
2.155,-5.105526,-8.38606,466.7,497.7,578,558.9
2.16,-5.077718,-8.881241,466.7,497.7,578,558.9
2.165,-5.054794,-9.484033,467.2469646843612,498.2421667485335,577.1219777435253,558.544952748748
2.17,-5.035871,-10.209783,469.9465963176883,500.91811740262085,572.7883585426582,556.7925602850094
2.175,-5.021355,-11.073553,472.64622795101536,503.59406805670824,568.4547393417911,555.0401678212708
2.18,-5.012935,-12.088195,475.3458595843427,506.2700187107958,564.1211201409236,553.2877753575319
2.185,-5.013686,-13.262566,478.0454912176698,508.9459693648832,559.7875009400565,551.5353828937933
2.19,-5.028099,-14.600384,478.1,509,559.7,551.5
2.195,-5.061818,-16.099556,478.1,509,559.7,551.5
2.2,-5.120934,-17.751509,478.1,509,559.7,551.5
2.205,-5.21083,-19.540358,478.1,509,559.7,551.5
2.21,-5.334745,-21.442378,478.1,509,559.7,551.5
2.215,-5.492348,-23.426629,478.1,509,559.7,551.5
2.22,-5.678679,-25.457359,478.1,509,559.7,551.5
