Time,L Foot Inversion,L Ankle Flexion,SSLeftPF,SSLeftINV,SSLeftDF,SSLeftEVR
4.045,1.557382,-0.260426,546.7234567815453,648.1076543913285,612.8609876320177,617.164197470817
4.05,1.645974,-0.390734,546.7,648.3,612.8,617
4.055,1.718706,-0.545769,546.7,648.3,612.8,617
4.06,1.779292,-0.731754,546.7,648.3,612.8,617
4.065,1.832662,-0.955736,546.7,648.3,612.8,617
4.07,1.885351,-1.225068,546.7,648.3,612.8,617
4.075,1.945808,-1.547124,546.7,648.3,612.8,617
4.08,2.024337,-1.92925,546.7,648.3,612.8,617
4.085,2.132408,-2.37878,546.7,648.3,612.8,617
4.09,2.281302,-2.902907,546.7,648.3,612.8,617
4.095,2.480343,-3.508356,546.7,648.3,612.8,617
4.1,2.735226,-4.201061,546.7,648.3,612.8,617
4.105,3.046912,-4.986122,546.7,648.3,612.8,617
4.11,3.411309,-5.868199,546.7,648.3,612.8,617
4.115,3.819601,-6.852197,546.7,648.3,612.8,617
4.12,4.258934,-7.943966,546.7,648.3,612.8,617
4.125,4.713078,-9.150667,546.7315688601101,648.4641580725724,612.5600766631633,616.8358419274275
4.13,5.162838,-10.480529,547.2055497169205,650.928858527986,608.9578221514051,614.371141472014
4.135,5.58618,-11.941795,547.6795305737307,653.3935589833994,605.355567639647,611.9064410166005
4.14,5.958302,-13.54081,552,657.5,582.8,598.4
4.145,6.252033,-15.279356,552,657.5,582.8,598.4
4.15,6.439041,-17.151579,552,657.5,582.8,598.4
4.155,6.492189,-19.141123,552.8030662481425,657.2490417974554,581.4718519742258,597.9598579216911
4.16,6.389123,-21.219263,563.0980230818257,654.0318677869294,564.4455772108266,592.3174296570763
4.165,6.116703,-23.344786,572.8,651,548.4,587
4.17,5.675446,-25.466028,572.8,651,548.4,587
4.175,5.082837,-27.524931,572.8,651,548.4,587
4.18,4.37445,-29.462439,572.8,651,548.4,587
4.185,3.60227,-31.224209,572.8,651,548.4,587
4.19,2.830189,-32.765587,573.16913864213,648.5874153032221,546.5015726976173,586.9736329541336
4.195,2.127284,-34.055066,573.5425322743719,646.1470212067838,544.5812625889446,586.946961980402
4.2,1.559881,-35.075920000000004,573.9159259066139,643.706627110345,542.6609524802715,586.9202910066704
4.205,1.183493,-35.826205,574.2893195388558,641.2662330139067,540.7406423715987,586.8936200329389
4.21,1.035652,-36.317541,574.6627131710977,638.8258389174683,538.8203322629258,586.8669490592073
4.215,1.1306,-36.57316,575.0361068033396,636.38544482103,536.9000221542531,586.8402780854757
4.22,1.456739,-36.625457,575.4095004355817,633.9450507245916,534.9797120455803,586.8136071117441
4.225,1.97751,-36.513165,575.6,632.7,534,586.8
4.23,2.635891,-36.278123,575.6,632.7,534,586.8
4.235,3.362027,-35.961702,575.6,632.7,534,586.8
4.24,4.082753,-35.601047,575.6,632.7,534,586.8
4.245,4.731255,-35.225587,575.6,632.7,534,586.8
4.25,5.255041,-34.854422,569.6949597742989,632.3250768110667,539.0145976519843,588.6277505460504
4.255,5.620708,-34.495147,563.682920458682,631.9433600291227,544.1200596104844,590.488619858027
4.26,5.814772,-34.144349,563,631.9,544.7,590.7
4.265,5.840819,-33.789646,563,631.9,544.7,590.7
4.27,5.714158,-33.412971,563,631.9,544.7,590.7
4.275,5.455684,-32.994615,563,631.9,544.7,590.7
4.28,5.086538,-32.517411,558.3988187655312,631.377138496083,550.608334994261,592.059439910184
4.285,4.624833,-31.970344,554.2,630.9,556,593.3
4.29,4.085078,-31.35096,554.2,630.9,556,593.3
4.295,3.480172,-30.666163,554.2,630.9,556,593.3
