Time,R Foot Inversion,R Ankle Flexion,SSRightPF,SSRightINV,SSRightDF,SSRightEVR
2.685,11.86758,-13.919196,484.3471701631702,655.5386950972525,568.2720380603002,652.9807917765295
2.69,11.976999,-13.999404,486.30255664335664,657.6864146738508,566.6372067408001,652.6602366158431
2.695,12.049083,-14.151789,488.2579431235431,659.834134250449,565.0023754213,652.3396814551568
2.7,12.074161,-14.396136,488.39529055786653,659.3520754133325,563.8127395455988,652.5393358677336
2.705,12.043103,-14.750287,488.2757879081429,658.4984850581636,562.686000276776,652.8124847813876
2.71,11.950296,-15.227302,488.1562852584193,657.6448947029949,561.5592610079533,653.0856336950416
2.715,11.796951,-15.831429,488.03678260869566,656.7913043478261,560.4325217391305,653.3587826086956
2.72,11.593566,-16.553509,487.917279958972,655.9377139926572,559.3057824703076,653.6319315223496
2.725,11.359597,-17.367296,487.8,655.1,558.2,653.9
2.73,11.118665,-18.229037,487.8,655.1,558.2,653.9
2.735,10.890486,-19.082791,487.8,655.1,558.2,653.9
2.74,10.684426,-19.870651,487.8,655.1,558.2,653.9
2.745,10.499512,-20.542814,487.8,655.1,558.2,653.9
2.75,10.330391,-21.063337,487.8,655.1,558.2,653.9
2.755,10.174397,-21.411747,487.8,655.1,558.2,653.9
2.76,10.036149,-21.582277,487.8,655.1,558.2,653.9
2.765,9.928796,-21.581933,489.0808458439391,655.6822026563359,556.507133814654,653.0670023532424
2.77,9.871595,-21.428232,492.28139158275576,657.1369961739799,552.2770418941201,650.9855285510749
2.775,9.884035,-21.147031,495.48193732157245,658.5917896916238,548.0469499735862,648.9040547489075
2.78,9.978078,-20.77029,498.6824830603894,660.046583209268,543.8168580530518,646.8225809467398
2.785,10.151293,-20.333274,501.8830287992061,661.5013767269119,539.5867661325178,644.7411071445723
2.79,10.383728,-19.871049,502.1,661.6,539.3,644.6
2.795,10.640205,-19.414734,502.1,661.6,539.3,644.6
2.8,10.877605,-18.988407,500.9347805290077,661.7989399096816,540.0389196645317,644.6852599612921
2.805,11.054752,-18.607428,498.64733845447824,662.1894788004549,541.489492687404,644.8526337716236
2.81,11.141481,-18.278373,496.359896379949,662.5800176912282,542.9400657102763,645.020007581955
2.815,11.123958,-18.000357,494.07245430541974,662.9705565820014,544.3906387331484,645.1873813922864
2.82,11.00498,-17.767263,492.7266417398851,662.9691221510496,545.2719462237598,645.832995903483
2.825,10.799906,-17.570346,491.4576088443363,662.9357265485352,546.1068362866208,646.5176057550291
2.83,10.530236,-17.400629,490.18857594878756,662.9023309460207,546.9417263494819,647.2022156065751
2.835,10.217311,-17.250505,488.9195430532388,662.8689353435062,547.776616412343,647.8868254581212
2.84,9.87814,-17.114291,487.65051015769006,662.8355397409919,548.6115064752039,648.5714353096672
2.845,9.52414,-16.987843,486.38147726214123,662.8021441384774,549.446396538065,649.2560451612133
2.85,9.162217,-16.867641,486.3,662.8,549.5,649.3
2.855,8.796858,-16.749802,486.3,662.8,549.5,649.3
2.86,8.432056,-16.629447,486.3,662.8,549.5,649.3
2.865,8.072544,-16.500704,486.3,662.8,549.5,649.3
2.87,7.724414,-16.357389,486.3,662.8,549.5,649.3
2.875,7.395376,-16.194094,486.3,662.8,549.5,649.3
2.88,7.094719,-16.007198,486.3,662.8,549.5,649.3
2.885,6.832825,-15.795402,486.3,662.8,549.5,649.3
2.89,6.620032,-15.559663,486.3,662.8,549.5,649.3
2.895,6.464938,-15.302698,486.3,662.8,549.5,649.3
2.9,6.372555,-15.028359,486.3,662.8,549.5,649.3
2.905,6.34295,-14.741124,486.3,662.8,549.5,649.3
2.91,6.370821,-14.445737,486.3,662.8,549.5,649.3
2.915,6.446137,-14.146957,485.8367601362768,661.2290126360689,550.0135920228236,649.9646485001247
2.92,6.555566,-13.849319,484.76794045924163,657.6043198182977,551.1985877517104,651.4981723845664
2.925,6.68424,-13.556885,483.6991207822065,653.9796270005264,552.3835834805972,653.0316962690081
2.93,6.817364,-13.273034000000001,482.63030110517127,650.3549341827547,553.568579209484,654.5652201534499
2.935,6.941435,-13.000345,481.61477900281807,647.0956042784521,554.712917821266,655.9681767977455
2.94,7.045046,-12.740559,480.9572074045912,646.2900790706243,555.5842001889166,656.494234076327
2.945,7.119395,-12.494572,480.2996358063644,645.4845538627964,556.4554825565672,657.0202913549085
2.95,7.15863,-12.262431,479.64206420813747,644.6790286549684,557.3267649242179,657.54634863349
2.955,7.160155,-12.043365,478.98449260991066,643.8735034471406,558.1980472918684,658.0724059120715
2.96,7.124921,-11.835901,478.3269210116838,643.0679782393127,559.0693296595189,658.598463190653
2.965,7.057634,-11.638098,477.6243579966413,642.2597648918305,559.972423194705,659.1321880865356
2.97,6.966686,-11.447888,476.0015494747933,641.3965688695708,561.5261760347723,659.8227449043433
2.975,6.863502,-11.263461,474.3787409529454,640.5333728473113,563.0799288748395,660.5133017221509
2.98,6.761201,-11.083574,473,639.8,564.4,661.1
2.985,6.672673,-10.907716,473,639.8,564.4,661.1
2.99,6.608507,-10.736095,473,639.8,564.4,661.1
2.995,6.575314,-10.569462,473,639.8,564.4,661.1
3,6.574869,-10.408778,473,639.8,564.4,661.1
3.005,6.604236,-10.254776,472.7390888334468,639.2874959228418,564.7727302379332,661.2304555832767
3.01,6.656738,-10.107559,472.10488546155585,638.0417392994847,565.6787350549201,661.5475572692221
3.015,6.723461,-9.966451,471.47068208966505,636.7959826761278,566.584739871907,661.8646589551674
3.02,6.794943,-9.830204,470.83647871777424,635.5502260527708,567.4907446888939,662.1817606411129
3.025,6.862746,-9.69753,470.20227534588344,634.3044694294139,568.3967495058808,662.4988623270583
3.03,6.920638,-9.567713,470.2,634.3,568.4,662.5
3.035,6.96518,-9.441058,470.2,634.3,568.4,662.5
3.04,6.995638,-9.318908,470.05572750579194,633.8942336100398,568.463119216216,662.6623065559841
3.045,7.013271,-9.203174,469.56834006579953,632.5234564350611,568.6763512212127,663.2106174259756
3.05,7.020292,-9.095538,469.0809526258071,631.1526792600823,568.8895832262094,663.758928295967
3.055,7.018772,-8.996595,468.5973676229411,629.7929803278428,569.1092133197063,664.3030711065687
3.06,7.009766,-8.905224,468.3979854063176,629.2612944168469,569.8070510778884,664.5356836926295
3.065,6.992858,-8.818355,468.1986031896941,628.7296085058509,570.5048888360707,664.7682962786902
3.07,6.966235,-8.731266,467.99922097307063,628.197922594855,571.2027265942528,665.000908864751
3.075,6.927271,-8.638367,467.7998387564471,627.666236683859,571.900564352435,665.2335214508117
3.08,6.87343,-8.534221,467.6004565398236,627.134550772863,572.5984021106173,665.4661340368724
3.085,6.803189,-8.414451,467.40107432320013,626.6028648618671,573.2962398687994,665.6987466229332
3.09,6.716797,-8.276314,467.4,626.6,573.3,665.7
3.095,6.616798,-8.118903,467.4,626.6,573.3,665.7
3.1,6.508286,-7.943143,467.4,626.6,573.3,665.7
3.105,6.398758,-7.751682,467.4,626.6,573.3,665.7
3.11,6.297386,-7.548715,467.4,626.6,573.3,665.7
3.115,6.21368,-7.339703,467.4,626.6,573.3,665.7
3.12,6.155891,-7.130903,467.4,626.6,573.3,665.7
3.125,6.129729,-6.928717,467.28195448737574,626.2360263360754,573.5656024034045,666.0049509076126
3.13,6.137875,-6.738975,467.01620908351725,625.4166446741782,574.1635295620862,666.6914598675804
3.135,6.180314,-6.566296,466.75046367965865,624.597263012281,574.7614567207679,667.3779688275483
3.14,6.255112,-6.413618,466.48471827580016,623.7778813503838,575.3593838794496,668.0644777875162
3.145,6.359187,-6.281894,466.2189728719416,622.9584996884867,575.9573110381314,668.7509867474841
3.15,6.488872,-6.169947,466.2,622.9,576,668.8
3.155,6.640305,-6.074568,466.2,622.9,576,668.8
3.16,6.809786,-5.990939,466.15939830084955,621.6007456271864,576.3248135932034,669.0639110444778
3.165,6.994105,-5.913363,466.10699570214894,619.9238624687656,576.7440343828086,669.404527936032
3.17,7.1907,-5.836101,466.05459310344827,618.2469793103448,577.1632551724138,669.7451448275862
3.175,7.397482,-5.754043,466.0021905047476,616.5700961519241,577.582475962019,670.0857617191405
3.18,7.612299,-5.66299,465.8887735803553,616.8972372130169,577.6158894885207,669.6709838099417
3.185,7.832234,-5.55956,465.7726949033934,617.3118039164522,577.6324721566581,669.2232517702316
3.19,8.053102,-5.440952,465.65661622643154,617.7263706198875,577.6490548247955,668.7755197305215
3.195,8.269409,-5.304876,465.5405375494696,618.1409373233228,577.665637492933,668.3277876908114
3.2,8.474823,-5.149846,465.4244588725077,618.5555040267581,577.6822201610704,667.8800556511012
3.205,8.662983,-4.975795,465.30838019554585,618.9700707301934,577.6988028292078,667.4323236113911
3.21,8.828456,-4.784824,465.3,619,577.7,667.4
3.215,8.967726,-4.581788,465.3,619,577.7,667.4
3.22,9.080134,-4.374427,465.3,619,577.7,667.4
3.225,9.168593,-4.17284,465.3,619,577.7,667.4
3.23,9.239756,-3.988322,465.3,619,577.7,667.4
3.235,9.303369,-3.831875,465.3,619,577.7,667.4
3.24,9.370829,-3.712791,465.3,619,577.7,667.4
3.245,9.453303,-3.637671,465.4692721745464,619.8364036859939,577.670128439786,666.9320122233129
3.25,9.559923,-3.609911,465.8455938228992,621.6958753602078,577.6037187371354,665.8915935484551
3.255,9.696425,-3.629522,466.221915471252,623.5553470344215,577.5373090344849,664.8511748735974
3.26,9.864406,-3.693047,466.59823711960485,625.4148187086356,577.4708993318344,663.8107561987397
