Time,R Foot Inversion,R Ankle Flexion,SSRightPF,SSRightINV,SSRightDF,SSRightEVR
3.54,-13.92434,-9.593037,480.7,642.7,575.5,668
3.545,-14.026598,-9.568733,480.7,642.7,575.5,668
3.55,-14.075739,-9.638893,480.7,642.7,575.5,668
3.555,-14.088347,-9.828618,480.7,642.7,575.5,668
3.56,-14.088528,-10.157157,481.08311223300956,642.1040476375407,573.7461973333338,668.5278435210354
3.565,-14.1033,-10.633248,483.52639611650466,638.3033838187705,562.5613866666674,671.8941457605176
3.57,-14.157174,-11.25086,485.2,635.7,554.9,674.2
3.575,-14.26696,-11.986829,485.2,635.7,554.9,674.2
3.58,-14.437778,-12.80197,485.2,635.7,554.9,674.2
3.585,-14.66122,-13.646297,485.2,635.7,554.9,674.2
3.59,-14.916273,-14.467346,485.2,635.7,554.9,674.2
3.595,-15.172805,-15.219198,485.2,635.7,554.9,674.2
3.6,-15.396424,-15.869564,485.2,635.7,554.9,674.2
3.605,-15.553158,-16.403062,485.2,635.7,554.9,674.2
3.61,-15.613078,-16.820147,485.2,635.7,554.9,674.2
3.615,-15.552971,-17.132555,485.2,635.7,554.9,674.2
3.62,-15.358657,-17.357087,485.2,635.7,554.9,674.2
3.625,-15.026997,-17.509915,485.2,635.7,554.9,674.2
3.63,-14.566879,-17.603052,485.2,635.7,554.9,674.2
3.635,-13.99832,-17.643497,485.2,635.7,554.9,674.2
3.64,-13.349416,-17.634422,485.2,635.7,554.9,674.2
3.645,-12.651836,-17.577226,485.2,635.7,554.9,674.2
3.65,-11.936145,-17.473335,485.97607756819014,635.4523156697265,554.1982277308919,674.0596455461784
3.655,-11.228227,-17.325243,491.19135543268385,633.7878652874414,549.4822849810838,673.1164569962168
3.66,-10.547457,-17.136851,490,636.4,550.4,669.2
3.665,-9.906603,-16.913458,490,636.4,550.4,669.2
3.67,-9.312978,-16.661639,490,636.4,550.4,669.2
3.675,-8.770245,-16.389027,490,636.4,550.4,669.2
3.68,-8.280293,-16.10393,489.668088916736,636.825848182301,550.7945358159553,668.8555639701977
3.685,-7.844755,-15.814671,486.64020556546865,640.7106796518516,554.3937179127448,665.713420869826
3.69,-7.46584,-15.52868,484.7,643.2,556.7,663.7
3.695,-7.146324,-15.251443,484.7,643.2,556.7,663.7
3.7,-6.888656,-14.98568,484.7,643.2,556.7,663.7
3.705,-6.693447,-14.731174,484.7,643.2,556.7,663.7
3.71,-6.557923,-14.485506,484.7,643.2,556.7,663.7
3.715,-6.475132,-14.245455,484.7,643.2,556.7,663.7
3.72,-6.43437,-14.008504,484.7,643.2,556.7,663.7
3.725,-6.422678,-13.773907,484.7,643.2,556.7,663.7
3.73,-6.426785,-13.543021,484.7,643.2,556.7,663.7
3.735,-6.434865,-13.318949,484.7,643.2,556.7,663.7
3.74,-6.437772,-13.105759,484.7,643.2,556.7,663.7
3.745,-6.429691,-12.907561,484.7,643.2,556.7,663.7
3.75,-6.40826,-12.727638,484.7,643.2,556.7,663.7
3.755,-6.374288,-12.567773,484.7,643.2,556.7,663.7
3.76,-6.331178,-12.427886,484.7,643.2,556.7,663.7
3.765,-6.28427,-12.30606,484.7,643.2,556.7,663.7
3.77,-6.240202,-12.198916,484.58887811038244,643.2155053799466,556.8317957295465,663.6379784802135
3.775,-6.206218,-12.1022,482.26480465961345,643.5397946986586,559.588254938598,662.3408212053656
3.78,-6.18923,-12.011341,476.4,643.5,566.3,661.4
3.785,-6.194596,-11.92183,476.4,643.5,566.3,661.4
3.79,-6.2248,-11.829404,476.4,643.5,566.3,661.4
3.795,-6.278496,-11.730202,476.4,643.5,566.3,661.4
3.8,-6.350316,-11.621099,476.30030304226466,643.4252272816985,566.4780302816703,661.4961363521019
3.805,-6.431709,-11.500283,474.64467228691467,642.183504215186,569.4345137733667,663.092637437618
3.81,-6.512688,-11.367927,473.6,641.4,571.3,664.1
3.815,-6.58394,-11.226638,473.6,641.4,571.3,664.1
3.82,-6.638579,-11.081305,473.6,641.4,571.3,664.1
3.825,-6.673026,-10.938115,473.6,641.4,571.3,664.1
3.83,-6.686959,-10.802917,473.6,641.4,571.3,664.1
3.835,-6.682671,-10.679469,473.6,641.4,571.3,664.1
3.84,-6.664238,-10.568212,473.6,641.4,571.3,664.1
3.845,-6.636764,-10.46598,473.6,641.4,571.3,664.1
3.85,-6.605725,-10.36665,473.6,641.4,571.3,664.1
3.855,-6.576253,-10.262481,473.6,641.4,571.3,664.1
3.86,-6.552269,-10.14573,473.5518229103046,641.3147636105389,571.600180328102,664.2556490590159
3.865,-6.53557,-10.010163,472.77736155102616,639.9445627441232,576.425670335914,666.7577549889924
