Time,R Foot Inversion,R Ankle Flexion,SSRightPF,SSRightINV,SSRightDF,SSRightEVR
0.725,-26.233075,-7.475566,457.9,500.7,526.3,662.2
0.73,-26.733421,-7.368098,457.9,500.7,526.3,662.2
0.735,-27.219743,-7.22798,457.97503255652265,500.63997395478185,526.5250976695679,662.169986977391
0.74,-27.650613,-7.034437,458.1152296337892,500.52781629296857,526.9456889013677,662.1139081464843
0.745,-28.000708,-6.77057,458.2554267110558,500.41565863115534,527.3662801331675,662.0578293155777
0.75,-28.261653,-6.428931,458.39562378832244,500.30350096934205,527.7868713649673,662.001750484671
0.755,-28.439202,-6.01443,458.33523513519975,501.17432567480336,527.9781033782007,661.6923668921988
0.76,-28.548092,-5.543416,458.2683835162295,502.0768225309011,528.1619453303687,661.3748217020903
0.765,-28.606803,-5.038678,458.2015318972593,502.97931938699884,528.3457872825368,661.0572765119819
0.77,-28.634505,-4.520929,458.1346802782891,503.8818162430966,528.5296292347048,660.7397313218735
0.775,-28.650214,-4.000266,458.06782865931893,504.7843130991943,528.7134711868729,660.422186131765
0.78,-28.670789,-3.475515,458.00097704034874,505.686809955292,528.897313139041,660.1046409416565
0.785,-28.706251,-2.944401,458,505.7,528.9,660.1
0.79,-28.757295,-2.414477,458,505.7,528.9,660.1
0.795,-28.818805,-1.905072,458,505.7,528.9,660.1
0.8,-28.88614,-1.443088,458,505.7,528.9,660.1
0.805,-28.959439,-1.05869,458,505.7,528.9,660.1
0.81,-29.044355,-0.782077,458,505.7,528.9,660.1
0.815,-29.149479,-0.640427,458,505.7,528.9,660.1
0.82,-29.281568,-0.654429,458,505.7883496957957,528.8357456757849,659.8349509126128
0.825,-29.440601,-0.834169,458,506.0305442920361,528.6596041512465,659.1083671238918
0.83,-29.61705,-1.174952,458,506.2727388882765,528.483462626708,658.3817833351707
0.835,-29.793191,-1.654545,458,506.5149334845168,528.3073211021696,657.6551995464496
0.84,-29.948753,-2.233587,458,506.7571280807572,528.1311795776312,656.9286157577284
0.845,-30.069065,-2.860121,458,506.8,528.1,656.8
0.85,-30.152215,-3.477398,458,506.8,528.1,656.8
0.855,-30.211638,-4.032854,457.8660104709527,507.49227923341095,527.8096893537308,655.7057521794471
0.86,-30.272341,-4.486152,457.7149151996926,508.2729381349216,527.4823162660006,654.4718074641562
0.865,-30.361518,-4.815102,457.56381992843245,509.05359703643217,527.1549431782704,653.2378627488653
0.87,-30.496359000000002,-5.018774,457.41272465717236,509.83425593794277,526.8275700905401,652.0039180335742
0.875,-30.672934,-5.117188,457.4,510.96614056583195,526.1907768195246,650.4683255258827
0.88,-30.860204,-5.147159,457.4,512.1303241539285,525.5255290548979,648.9049932790102
0.885,-31.002556,-5.155013,457.4,513.294507742025,524.8602812902714,647.3416610321378
0.89,-31.033745,-5.188431,457.4,514.4586913301215,524.1950335256448,645.7783287852653
0.895,-30.902201,-5.290326,457.4,515.622874918218,523.5297857610182,644.2149965383929
0.9,-30.595454,-5.495801,457.4,516.7870585063146,522.8645379963916,642.6516642915204
0.905,-30.14306,-5.830809,457.4,516.9,522.8,642.5
0.91,-29.594985,-6.312058,457.4,516.9,522.8,642.5
0.915,-28.995067,-6.949104,457.4,516.9,522.8,642.5
0.92,-28.365905,-7.748037,457.4,516.9,522.8,642.5
0.925,-27.706933,-8.714333,457.4,516.9,522.8,642.5
0.93,-27.001486,-9.85317,457.4,516.9,522.8,642.5
0.935,-26.228014,-11.167273,457.4,516.9,522.8,642.5
0.94,-25.370846,-12.653559,457.51710302569256,518.6835691605488,522.2054769464837,640.1399236360413
0.945,-24.427269,-14.300068,457.80120629627504,523.0106805124972,520.7631064958342,634.4141500289178
0.95,-23.409508,-16.084288,458.0853095668575,527.3377918644455,519.3207360451848,628.6883764217943
0.955,-22.341806,-17.973884,458.36941283744,531.6649032163941,517.8783655945354,622.9626028146704
0.96,-21.254127,-19.930522,458.6535161080225,535.9920145683425,516.4359951438859,617.2368292075467
